timestamp,sender,receiver,amount,device_id,location,tx_type,degree_s,degree_r,total_amount_s,total_amount_r,latest_tx_s,latest_tx_r,avgNbrDeg_s,avgNbrDeg_r,clustering_s,clustering_r,pagerank_s,pagerank_r,risk_s,risk_r,count,total,avg,velocity,unique_devices,last_tx,label
10762,A1308,A1000,84573.0,D44,Delhi,transfer,2.0,3.0,169191.0,9400440.0,29927.0,36936.0,3.0,2.33333,0.0,0.0,0.681108,0.822544,2.0,2.0,1.0,84573.0,84573.0,1.0,1.0,10762.0,0
10768,A2412,A1296,88984.0,D51,Delhi,transfer,5.0,2.0,445078.0,57059.0,33908.0,26310.0,4.4,4.5,0.0,0.0,1.54922,0.98889,2.0,2.0,1.0,88984.0,88984.0,1.0,1.0,10768.0,0
10769,A1656,A748,54448.0,D182,Bangalore,payment,3.0,1.0,110572.0,83020.0,33850.0,9819.0,4.33333,1.0,0.0,0.0,1.50535,1.2786,2.0,2.0,1.0,54448.0,54448.0,1.0,1.0,10769.0,0
10779,A306,A1358,18348.0,D300,Mumbai,withdrawal,5.0,12.0,74797.0,587338.0,31042.0,18456.0,5.2,4.41667,0.0,0.0,0.275125,0.467869,2.0,2.0,1.0,18348.0,18348.0,1.0,1.0,10779.0,0
10780,A1598,A1729,36002.0,D48,Mumbai,payment,4.0,3.0,16681200.0,162864.0,28667.0,31670.0,6.25,5.66667,0.0,0.0,0.25686,0.465057,2.0,2.0,1.0,36002.0,36002.0,1.0,1.0,10780.0,0
10782,A921,A1156,730.0,D229,London,payment,2.0,8.0,5730.0,4625480.0,43391.0,26419.0,5.0,4.875,0.0,0.0,0.423181,1.24824,2.0,2.0,1.0,730.0,730.0,1.0,1.0,10782.0,0
10792,A2423,A1102,81547.0,D241,Delhi,payment,6.0,3.0,10668200.0,5527610.0,39887.0,30366.0,5.16667,7.66667,0.0,0.0,0.424059,0.817411,2.0,2.0,1.0,81547.0,81547.0,1.0,1.0,10792.0,0
10799,A1206,A2270,18953.0,D194,Pakistan,payment,2.0,3.0,20706.0,183861.0,19946.0,33963.0,3.0,7.0,0.0,0.0,1.47306,2.40647,2.0,4.0,1.0,18953.0,18953.0,1.0,1.0,10799.0,0
10809,A64,A2163,30954.0,D277,Pakistan,payment,3.0,4.0,93288.0,4833.0,29783.0,24171.0,3.66667,3.5,0.0,0.0,0.584756,0.552577,2.0,2.0,1.0,30954.0,30954.0,1.0,1.0,10809.0,0
10818,A1988,A298,48134.0,D16,London,transfer,5.0,2.0,194086.0,6257700.0,32385.0,8563.0,3.4,3.0,0.0,0.0,0.704924,0.545494,2.0,2.0,1.0,48134.0,48134.0,1.0,1.0,10818.0,0
10824,A318,A2333,31048.0,D140,London,transfer,6.0,5.0,9236810.0,38989500.0,37113.0,17446.0,5.0,4.4,0.0,0.0,1.7215,0.664881,2.0,4.0,1.0,31048.0,31048.0,1.0,1.0,10824.0,0
10825,A544,A1768,19722.0,D165,Dubai,payment,7.0,2.0,137388.0,52359.0,34802.0,30760.0,3.28571,4.0,0.0,0.0,0.49163,0.956152,2.0,2.0,1.0,19722.0,19722.0,1.0,1.0,10825.0,0
10834,A766,A1558,2404.0,D155,Mumbai,transfer,4.0,6.0,8849.0,10182900.0,30481.0,29743.0,4.25,3.16667,0.0,0.0,0.900076,1.54373,2.0,2.0,1.0,2404.0,2404.0,1.0,1.0,10834.0,0
10836,A1480,A1375,50094.0,D30,London,transfer,3.0,1.0,150297.0,78348.0,23380.0,17580.0,3.0,3.0,0.0,0.0,0.772967,0.858053,2.0,2.0,1.0,50094.0,50094.0,1.0,1.0,10836.0,0
10844,A1192,A370,88365.0,D71,Ladakh,transfer,4.0,4.0,178914.0,42521.0,34362.0,35947.0,3.5,2.5,0.0,0.0,1.88323,1.27787,2.0,2.0,1.0,88365.0,88365.0,1.0,1.0,10844.0,0
10853,A2259,A593,24609.0,D67,Pakistan,transfer,5.0,0.0,98921.0,0.0,39672.0,0.0,2.8,0.0,0.0,0.0,0.967163,1.30932,2.0,0.0,1.0,24609.0,24609.0,1.0,1.0,10853.0,0
10863,A1650,A565,57754.0,D137,Bangalore,payment,2.0,1.0,115467.0,75118.0,12954.0,14045.0,6.0,2.0,0.0,0.0,0.36939,0.440458,2.0,2.0,1.0,57754.0,57754.0,1.0,1.0,10863.0,0
10872,A1841,A219,93417.0,D136,London,transfer,4.0,1.0,9983310.0,77359.0,29795.0,38058.0,6.25,5.0,0.0,0.0,1.06827,0.503359,2.0,2.0,1.0,93417.0,93417.0,1.0,1.0,10872.0,0
10874,A1420,A1203,49222.0,D249,Delhi,transfer,3.0,4.0,148754.0,198277.0,32543.0,36985.0,5.0,2.75,0.0,0.0,0.415017,1.32991,2.0,2.0,1.0,49222.0,49222.0,1.0,1.0,10874.0,0
10884,A1,A2354,303126.0,D_SHARED_4,Dubai,transfer,4.0,4.0,471408.0,17244900.0,25226.0,37937.0,3.75,3.0,0.0,0.0,0.802082,1.9424,2.0,2.0,1.0,303126.0,303126.0,1.0,1.0,10884.0,1
10885,A204,A260,6699216.0,D_SHARED_4,Dubai,transfer,2.0,2.0,6739470.0,87263.0,15521.0,28521.0,3.0,4.5,0.0,0.0,1.23841,1.73537,2.0,2.0,1.0,6699220.0,6699220.0,1.0,1.0,10885.0,1
10886,A900,A1402,6878905.0,D_SHARED_4,Dubai,transfer,3.0,4.0,6958050.0,174984.0,29069.0,36175.0,3.33333,3.5,0.0,0.0,0.786303,0.794175,2.0,2.0,1.0,6878900.0,6878900.0,1.0,1.0,10886.0,1
10887,A1127,A217,7706851.0,D_SHARED_4,Dubai,transfer,4.0,4.0,10878500.0,7006950.0,37516.0,21190.0,4.25,7.75,0.0,0.0,0.778152,1.27496,2.0,2.0,1.0,7706850.0,7706850.0,1.0,1.0,10887.0,1
10888,A704,A866,2282009.0,D_SHARED_4,Dubai,transfer,6.0,5.0,3775520.0,455259.0,34632.0,37060.0,6.16667,3.8,0.0,0.0,2.05304,0.814914,4.0,2.0,1.0,2282010.0,2282010.0,1.0,1.0,10888.0,1
10889,A1926,A728,66757.0,D84,London,transfer,3.0,1.0,133970.0,1000.0,26370.0,24749.0,1.66667,9.0,0.0,0.0,1.08226,0.99961,2.0,2.0,1.0,66757.0,66757.0,1.0,1.0,10889.0,0
10895,A985,A370,85295.0,D252,Ladakh,withdrawal,8.0,4.0,6914260.0,42521.0,31028.0,35947.0,4.5,2.5,0.0,0.0,1.62481,1.27787,2.0,2.0,1.0,85295.0,85295.0,1.0,1.0,10895.0,0
10901,A242,A2304,1813.0,D31,Singapore,transfer,14.0,4.0,8033980.0,351495.0,30530.0,29091.0,3.57143,3.25,0.0,0.0,0.71736,1.29427,2.0,2.0,1.0,1813.0,1813.0,1.0,1.0,10901.0,1
10902,A242,A375,737.0,D295,Singapore,transfer,14.0,2.0,8033980.0,38567.0,30530.0,18409.0,3.57143,5.0,0.0,0.0,0.71736,0.316266,2.0,2.0,1.0,737.0,737.0,1.0,1.0,10902.0,1
10902,A355,A1051,8458836.0,D294,Dubai,transfer,4.0,2.0,8704360.0,3347760.0,33507.0,35580.0,4.75,6.5,0.0,0.0,1.20599,1.90573,2.0,2.0,1.0,8458840.0,8458840.0,1.0,1.0,10902.0,1
10903,A242,A1523,502.0,D92,Singapore,transfer,14.0,2.0,8033980.0,171132.0,30530.0,13792.0,3.57143,2.0,0.0,0.0,0.71736,0.772147,2.0,2.0,1.0,502.0,502.0,1.0,1.0,10903.0,1
10903,A1280,A1051,9425110.0,D168,Dubai,transfer,3.0,2.0,9512830.0,3347760.0,38502.0,35580.0,2.0,6.5,0.0,0.0,0.451211,1.90573,2.0,2.0,1.0,9425110.0,9425110.0,1.0,1.0,10903.0,1
10904,A242,A1900,723.0,D45,Singapore,transfer,14.0,3.0,8033980.0,10003600.0,30530.0,33841.0,3.57143,4.66667,0.0,0.0,0.71736,0.292837,2.0,2.0,1.0,723.0,723.0,1.0,1.0,10904.0,1
10904,A1201,A1051,3808584.0,D73,Dubai,transfer,6.0,2.0,11920900.0,3347760.0,17794.0,35580.0,3.5,6.5,0.0,0.0,0.725982,1.90573,2.0,2.0,1.0,3808580.0,3808580.0,1.0,1.0,10904.0,1
10905,A242,A1291,880.0,D219,Singapore,transfer,14.0,5.0,8033980.0,4906310.0,30530.0,28264.0,3.57143,3.0,0.0,0.0,0.71736,2.02448,2.0,4.0,1.0,880.0,880.0,1.0,1.0,10905.0,1
10905,A2325,A1051,8756178.0,D240,Dubai,transfer,1.0,2.0,8756180.0,3347760.0,10905.0,35580.0,2.0,6.5,0.0,0.0,0.463157,1.90573,2.0,2.0,1.0,8756180.0,8756180.0,1.0,1.0,10905.0,1
10906,A242,A332,589.0,D186,Singapore,transfer,14.0,4.0,8033980.0,90891.0,30530.0,38796.0,3.57143,3.0,0.0,0.0,0.71736,1.41809,2.0,2.0,1.0,589.0,589.0,1.0,1.0,10906.0,1
10906,A1693,A1051,9950634.0,D285,Dubai,transfer,4.0,2.0,10135700.0,3347760.0,33855.0,35580.0,3.0,6.5,0.0,0.0,1.8103,1.90573,2.0,2.0,1.0,9950630.0,9950630.0,1.0,1.0,10906.0,1
10907,A242,A932,1402.0,D28,Singapore,transfer,14.0,3.0,8033980.0,89510.0,30530.0,32562.0,3.57143,5.66667,0.0,0.0,0.71736,1.56849,2.0,2.0,1.0,1402.0,1402.0,1.0,1.0,10907.0,1
10908,A242,A2333,778.0,D103,Singapore,transfer,14.0,5.0,8033980.0,38989500.0,30530.0,17446.0,3.57143,4.4,0.0,0.0,0.71736,0.664881,2.0,4.0,1.0,778.0,778.0,1.0,1.0,10908.0,1
10909,A242,A180,567.0,D237,Singapore,transfer,14.0,9.0,8033980.0,81408.0,30530.0,39754.0,3.57143,2.88889,0.0,0.0,0.71736,0.723859,2.0,2.0,1.0,567.0,567.0,1.0,1.0,10909.0,1
10910,A242,A291,1381.0,D161,Singapore,transfer,14.0,6.0,8033980.0,6709370.0,30530.0,37805.0,3.57143,2.66667,0.0,0.0,0.71736,1.28011,2.0,2.0,1.0,1381.0,1381.0,1.0,1.0,10910.0,1
10912,A1689,A1412,17893.0,D132,Singapore,transfer,1.0,5.0,17893.0,5879510.0,10912.0,31843.0,5.0,3.2,0.0,0.0,0.69107,1.14616,2.0,2.0,1.0,17893.0,17893.0,1.0,1.0,10912.0,0
10919,A361,A2109,95901.0,D189,Delhi,payment,5.0,6.0,10212800.0,4485560.0,31950.0,38524.0,4.8,4.0,0.0,0.0,0.8367,0.978945,2.0,2.0,1.0,95901.0,95901.0,1.0,1.0,10919.0,0
10928,A146,A1441,1649.0,D207,Singapore,transfer,9.0,2.0,79626.0,148905.0,34168.0,36868.0,4.22222,4.5,0.0,0.0,0.481665,0.594893,2.0,2.0,1.0,1649.0,1649.0,1.0,1.0,10928.0,1
10929,A146,A909,1902.0,D94,Singapore,transfer,9.0,4.0,79626.0,6821660.0,34168.0,19101.0,4.22222,3.25,0.0,0.0,0.481665,0.674469,2.0,2.0,1.0,1902.0,1902.0,1.0,1.0,10929.0,1
10930,A146,A282,1459.0,D152,Singapore,transfer,9.0,3.0,79626.0,65547.0,34168.0,21181.0,4.22222,4.0,0.0,0.0,0.481665,0.793927,2.0,2.0,1.0,1459.0,1459.0,1.0,1.0,10930.0,1
10931,A146,A874,1991.0,D185,Singapore,transfer,9.0,1.0,79626.0,43958.0,34168.0,2170.0,4.22222,3.0,0.0,0.0,0.481665,1.47383,2.0,2.0,1.0,1991.0,1991.0,1.0,1.0,10931.0,1
10932,A146,A1794,1024.0,D269,Singapore,transfer,9.0,8.0,79626.0,22708000.0,34168.0,39185.0,4.22222,3.5,0.0,0.0,0.481665,1.00485,2.0,2.0,1.0,1024.0,1024.0,1.0,1.0,10932.0,1
10933,A146,A992,1190.0,D78,Singapore,transfer,9.0,7.0,79626.0,558700.0,34168.0,26344.0,4.22222,4.0,0.0,0.047619,0.481665,1.00144,2.0,2.0,1.0,1190.0,1190.0,1.0,1.0,10933.0,1
10934,A146,A1724,1585.0,D31,Singapore,transfer,9.0,6.0,79626.0,21665300.0,34168.0,29565.0,4.22222,6.33333,0.0,0.0,0.481665,1.56529,2.0,2.0,1.0,1585.0,1585.0,1.0,1.0,10934.0,1
10935,A2236,A1784,87206.0,D250,Singapore,withdrawal,4.0,4.0,1580010.0,195435.0,30550.0,34671.0,5.0,6.25,0.0,0.0,1.31551,1.10207,2.0,2.0,1.0,87206.0,87206.0,1.0,1.0,10935.0,0
10942,A2410,A2245,29422.0,D129,Singapore,transfer,3.0,3.0,87662.0,9002120.0,32552.0,32690.0,2.33333,5.0,0.0,0.0,0.606751,0.656629,2.0,2.0,1.0,29422.0,29422.0,1.0,1.0,10942.0,0
10948,A1568,A1221,39658.0,D192,Delhi,transfer,5.0,3.0,8151910.0,2829810.0,38009.0,39264.0,4.2,5.66667,0.0,0.0,0.956339,1.09761,2.0,2.0,1.0,39658.0,39658.0,1.0,1.0,10948.0,0
10957,A1825,A1820,4642359.0,D_SHARED_1,Dubai,transfer,3.0,3.0,4776950.0,79588.0,26163.0,34218.0,4.33333,5.33333,0.0,0.0,1.28926,1.73521,2.0,2.0,1.0,4642360.0,4642360.0,1.0,1.0,10957.0,1
10958,A206,A1612,6041677.0,D_SHARED_1,Dubai,transfer,3.0,2.0,10690300.0,150945.0,21374.0,27381.0,2.66667,8.5,0.0,0.0,0.946287,1.2758,2.0,2.0,1.0,6041680.0,6041680.0,1.0,1.0,10958.0,1
10959,A1840,A1375,5913048.0,D_SHARED_1,Dubai,transfer,2.0,1.0,5959310.0,78348.0,28295.0,17580.0,3.5,3.0,0.0,0.0,0.804995,0.858053,2.0,2.0,1.0,5913050.0,5913050.0,1.0,1.0,10959.0,1
10960,A328,A1492,6661760.0,D_SHARED_1,Dubai,transfer,4.0,1.0,6729070.0,40069.0,23107.0,32101.0,2.75,3.0,0.0,0.0,0.524906,1.59123,2.0,2.0,1.0,6661760.0,6661760.0,1.0,1.0,10960.0,1
10960,A40,A2434,18854.0,D100,Pakistan,transfer,7.0,2.0,129544.0,7908630.0,27638.0,39486.0,2.42857,3.0,0.0,0.0,0.917988,0.991866,2.0,2.0,2.0,37266.0,18633.0,0.000398565,1.0,10960.0,0
10961,A654,A844,9472030.0,D_SHARED_1,Dubai,transfer,17.0,8.0,10611000.0,27512500.0,39961.0,35615.0,5.23529,5.25,0.0,0.0,0.499376,0.174978,4.0,4.0,1.0,9472030.0,9472030.0,1.0,1.0,10961.0,1
10961,A1268,A113,87903.0,D53,Dubai,transfer,5.0,4.0,3923560.0,12762600.0,35995.0,17463.0,3.8,7.25,0.0,0.0,1.37393,1.10033,2.0,2.0,1.0,87903.0,87903.0,1.0,1.0,10961.0,0
10963,A2079,A1589,29178.0,D210,Delhi,transfer,7.0,5.0,5595340.0,321784.0,38946.0,33364.0,5.85714,5.0,0.0,0.0,2.26151,1.86215,4.0,2.0,1.0,29178.0,29178.0,1.0,1.0,10963.0,0
10969,A1824,A1594,62627.0,D11,Ladakh,withdrawal,9.0,3.0,4584550.0,4591450.0,35228.0,30723.0,3.44444,1.66667,0.0,0.0,0.466987,0.65859,2.0,2.0,1.0,62627.0,62627.0,1.0,1.0,10969.0,0
10972,A98,A1664,94310.0,D190,Dubai,withdrawal,5.0,6.0,5841870.0,300570.0,39164.0,37880.0,5.2,4.16667,0.0,0.0,1.73037,1.60954,2.0,2.0,1.0,94310.0,94310.0,1.0,1.0,10972.0,0
10974,A3,A339,88318.0,D70,Bangalore,payment,6.0,6.0,528053.0,24701600.0,36482.0,32473.0,4.0,3.66667,0.0,0.0,0.571301,2.14521,2.0,6.0,1.0,88318.0,88318.0,1.0,1.0,10974.0,0
10984,A244,A44,21282.0,D214,Delhi,withdrawal,5.0,6.0,85697.0,3228320.0,26519.0,38218.0,4.6,4.0,0.0,0.0,1.02723,1.34347,2.0,2.0,1.0,21282.0,21282.0,1.0,1.0,10984.0,0
10987,A1422,A2410,34576.0,D226,London,payment,6.0,3.0,140144.0,87662.0,38786.0,32552.0,3.16667,2.33333,0.0,0.0,0.562003,0.606751,2.0,2.0,1.0,34576.0,34576.0,1.0,1.0,10987.0,0
10992,A1815,A410,3208957.0,D67,Dubai,transfer,3.0,7.0,7561870.0,10279100.0,32305.0,36822.0,5.66667,2.85714,0.0,0.0,1.2161,3.43968,2.0,6.0,1.0,3208960.0,3208960.0,1.0,1.0,10992.0,1
10993,A1900,A410,9981880.0,D282,Dubai,transfer,3.0,7.0,10003600.0,10279100.0,33841.0,36822.0,4.66667,2.85714,0.0,0.0,0.292837,3.43968,2.0,6.0,1.0,9981880.0,9981880.0,1.0,1.0,10993.0,1
10994,A203,A410,5936979.0,D188,Dubai,transfer,5.0,7.0,6230510.0,10279100.0,34162.0,36822.0,4.0,2.85714,0.0,0.0,0.472651,3.43968,2.0,6.0,1.0,5936980.0,5936980.0,1.0,1.0,10994.0,1
10995,A115,A410,3868919.0,D34,Dubai,transfer,2.0,7.0,3960030.0,10279100.0,23438.0,36822.0,5.5,2.85714,0.0,0.0,0.690732,3.43968,2.0,6.0,1.0,3868920.0,3868920.0,1.0,1.0,10995.0,1
10996,A198,A410,163220.0,D202,Dubai,transfer,2.0,7.0,231558.0,10279100.0,10996.0,36822.0,5.0,2.85714,0.0,0.0,0.427829,3.43968,2.0,6.0,1.0,163220.0,163220.0,1.0,1.0,10996.0,1
10997,A886,A1246,94954.0,D7,Dubai,payment,4.0,4.0,285935.0,112830.0,30610.0,38399.0,3.75,5.5,0.0,0.0,0.669849,0.799709,2.0,2.0,1.0,94954.0,94954.0,1.0,1.0,10997.0,0
11003,A1755,A187,931.0,D_SHARED_1,Dubai,transfer,2.0,6.0,45225.0,6927510.0,26477.0,35016.0,5.0,2.5,0.0,0.0,0.504122,1.71346,2.0,2.0,1.0,931.0,931.0,1.0,1.0,11003.0,1
11004,A187,A2075,931.0,D_SHARED_5,Dubai,transfer,6.0,1.0,6927510.0,931.0,35016.0,11005.0,2.5,8.0,0.0,0.0,1.71346,0.912384,2.0,2.0,1.0,931.0,931.0,1.0,1.0,11004.0,1
11005,A2075,A1165,931.0,D_SHARED_3,Dubai,transfer,1.0,8.0,931.0,8218300.0,11005.0,33124.0,8.0,3.375,0.0,0.0,0.912384,2.68929,2.0,4.0,1.0,931.0,931.0,1.0,1.0,11005.0,1
11005,A1380,A714,24780.0,D184,Singapore,payment,4.0,3.0,99399.0,115495.0,30651.0,37224.0,2.5,4.33333,0.0,0.0,0.43971,1.47369,2.0,2.0,1.0,24780.0,24780.0,1.0,1.0,11005.0,0
11006,A1165,A1755,931.0,D_SHARED_5,Dubai,transfer,8.0,2.0,8218300.0,45225.0,33124.0,26477.0,3.375,5.0,0.0,0.0,2.68929,0.504122,4.0,2.0,1.0,931.0,931.0,1.0,1.0,11006.0,1
11009,A2323,A1395,19663.0,D24,London,payment,7.0,4.0,15151700.0,314343.0,37320.0,34311.0,3.85714,5.0,0.0,0.0,0.529362,1.03806,4.0,2.0,1.0,19663.0,19663.0,1.0,1.0,11009.0,0
11019,A54,A79,52671.0,D293,Pakistan,transfer,5.0,6.0,2819450.0,24437100.0,34009.0,40003.0,4.4,3.16667,0.0,0.0,1.23601,1.01644,2.0,4.0,1.0,52671.0,52671.0,1.0,1.0,11019.0,0
11028,A1800,A1956,35176.0,D23,Dubai,withdrawal,2.0,3.0,6296710.0,4308630.0,21482.0,30454.0,3.0,2.0,0.0,0.0,0.627083,0.738038,2.0,2.0,1.0,35176.0,35176.0,1.0,1.0,11028.0,0
11032,A2336,A1184,10059.0,D115,Pakistan,withdrawal,2.0,3.0,19880.0,10146500.0,11032.0,35967.0,1.5,3.33333,0.0,0.0,1.19698,1.73382,2.0,2.0,1.0,10059.0,10059.0,1.0,1.0,11032.0,0
11038,A85,A12,54108.0,D113,Bangalore,payment,3.0,11.0,109196.0,23194600.0,11038.0,36539.0,9.66667,4.81818,0.0,0.0,1.64666,1.6553,2.0,2.0,1.0,54108.0,54108.0,1.0,1.0,11038.0,0
11044,A1426,A46,757220.0,D218,Bangalore,transfer,5.0,5.0,872069.0,123133.0,39515.0,34358.0,3.8,4.2,0.0,0.0,0.716953,2.35237,2.0,6.0,1.0,757220.0,757220.0,1.0,1.0,11044.0,1
11052,A1555,A1283,28723.0,D264,Dubai,transfer,3.0,4.0,86118.0,171604.0,14530.0,34262.0,3.0,3.25,0.0,0.0,0.801722,0.98063,2.0,2.0,1.0,28723.0,28723.0,1.0,1.0,11052.0,0
11059,A434,A1882,70671.0,D131,Bangalore,transfer,5.0,1.0,5638630.0,2550640.0,31831.0,19300.0,2.8,5.0,0.0,0.0,0.723131,0.544299,2.0,2.0,1.0,70671.0,70671.0,1.0,1.0,11059.0,0
11063,A391,A286,87093.0,D128,Ladakh,withdrawal,7.0,1.0,9828840.0,91970.0,29972.0,12265.0,3.71429,3.0,0.0,0.0,0.513165,0.917175,2.0,2.0,1.0,87093.0,87093.0,1.0,1.0,11063.0,0
11064,A1728,A191,21921.0,D204,Mumbai,withdrawal,4.0,5.0,88423.0,276024.0,29724.0,39493.0,3.0,4.0,0.0,0.0,1.02435,0.658211,2.0,2.0,1.0,21921.0,21921.0,1.0,1.0,11064.0,0
11069,A621,A478,25040.0,D255,Singapore,payment,5.0,1.0,576864.0,4375.0,36217.0,38575.0,3.4,5.0,0.0,0.0,1.24544,0.739635,2.0,2.0,1.0,25040.0,25040.0,1.0,1.0,11069.0,0
11076,A558,A27,37201.0,D172,Ladakh,payment,8.0,7.0,18417800.0,18055400.0,37698.0,30754.0,4.0,3.28571,0.0,0.0,0.702478,0.418057,2.0,2.0,1.0,37201.0,37201.0,1.0,1.0,11076.0,0
11086,A360,A701,51055.0,D71,Pakistan,payment,9.0,1.0,1374950.0,80641.0,40023.0,11869.0,5.55556,3.0,0.0,0.0,0.829219,0.228252,2.0,2.0,1.0,51055.0,51055.0,1.0,1.0,11086.0,0
11089,A946,A985,55511.0,D92,Delhi,payment,2.0,8.0,111140.0,6914260.0,17714.0,31028.0,5.5,4.5,0.0,0.0,1.43131,1.62481,2.0,2.0,1.0,55511.0,55511.0,1.0,1.0,11089.0,0
11098,A1048,A1893,82101.0,D25,Delhi,transfer,5.0,5.0,869931.0,3740940.0,16889.0,36921.0,4.6,5.4,0.0,0.0,0.4389,1.50402,2.0,2.0,1.0,82101.0,82101.0,1.0,1.0,11098.0,0
11108,A373,A470,5775694.0,D83,Dubai,transfer,6.0,7.0,16002800.0,13544400.0,32433.0,39200.0,5.0,4.57143,0.0,0.0,0.809439,1.73164,2.0,2.0,1.0,5775690.0,5775690.0,1.0,1.0,11108.0,1
11109,A925,A470,9239829.0,D4,Dubai,transfer,5.0,7.0,16906000.0,13544400.0,38640.0,39200.0,3.2,4.57143,0.0,0.0,0.701288,1.73164,2.0,2.0,1.0,9239830.0,9239830.0,1.0,1.0,11109.0,1
11110,A742,A470,3171750.0,D221,Dubai,transfer,4.0,7.0,12626900.0,13544400.0,32771.0,39200.0,4.75,4.57143,0.0,0.0,0.780602,1.73164,2.0,2.0,1.0,3171750.0,3171750.0,1.0,1.0,11110.0,1
11110,A2003,A18,67294.0,D229,Delhi,transfer,7.0,3.0,4090610.0,18299.0,20464.0,31671.0,5.57143,4.0,0.0,0.0,0.785728,1.30608,2.0,2.0,1.0,67294.0,67294.0,1.0,1.0,11110.0,0
11111,A690,A470,1660619.0,D88,Dubai,transfer,5.0,7.0,4866610.0,13544400.0,36538.0,39200.0,4.0,4.57143,0.0,0.0,0.963741,1.73164,2.0,2.0,1.0,1660620.0,1660620.0,1.0,1.0,11111.0,1
11112,A277,A470,5915270.0,D269,Dubai,transfer,5.0,7.0,5933010.0,13544400.0,31329.0,39200.0,5.6,4.57143,0.0,0.0,1.18994,1.73164,2.0,2.0,1.0,5915270.0,5915270.0,1.0,1.0,11112.0,1
11112,A867,A2194,99695.0,D217,Singapore,payment,5.0,0.0,498979.0,0.0,24070.0,0.0,4.0,0.0,0.0,0.0,0.549891,1.15657,2.0,0.0,1.0,99695.0,99695.0,1.0,1.0,11112.0,0
11121,A2411,A1282,20055.0,D177,Delhi,transfer,5.0,4.0,7218480.0,391193.0,36078.0,35688.0,4.0,2.25,0.0,0.0,1.0,0.419072,2.0,2.0,1.0,20055.0,20055.0,1.0,1.0,11121.0,0
11123,A2117,A183,23201.0,D232,Singapore,payment,7.0,2.0,122225.0,680894.0,34205.0,39021.0,3.0,2.0,0.0,0.0,0.82139,0.24976,2.0,2.0,1.0,23201.0,23201.0,1.0,1.0,11123.0,0
11127,A2474,A885,9213.0,D281,Pakistan,transfer,4.0,4.0,37662.0,174579.0,35008.0,37624.0,5.0,3.75,0.0,0.0,0.189143,1.33361,2.0,2.0,1.0,9213.0,9213.0,1.0,1.0,11127.0,0
11136,A1274,A219,84143.0,D152,London,withdrawal,7.0,1.0,2508880.0,77359.0,39074.0,38058.0,3.14286,5.0,0.0,0.0,0.359596,0.503359,2.0,2.0,1.0,84143.0,84143.0,1.0,1.0,11136.0,0
11139,A1953,A666,14905.0,D160,London,withdrawal,5.0,3.0,7858410.0,7748120.0,32363.0,25866.0,3.8,2.66667,0.1,0.333333,2.49286,0.922515,4.0,2.0,1.0,14905.0,14905.0,1.0,1.0,11139.0,0
11144,A937,A555,87333.0,D80,Delhi,transfer,3.0,7.0,261594.0,12009600.0,37482.0,35107.0,4.0,5.71429,0.0,0.0,0.722969,1.53899,2.0,2.0,1.0,87333.0,87333.0,1.0,1.0,11144.0,0
11149,A1142,A866,37031.0,D180,Pakistan,transfer,7.0,5.0,964639.0,455259.0,31531.0,37060.0,3.71429,3.8,0.0,0.0,0.266976,0.814914,2.0,2.0,1.0,37031.0,37031.0,1.0,1.0,11149.0,0
11156,A1475,A2365,79011.0,D101,Delhi,withdrawal,5.0,4.0,8318010.0,61019.0,38613.0,30872.0,5.2,2.25,0.0,0.0,0.531566,1.25045,2.0,2.0,1.0,79011.0,79011.0,1.0,1.0,11156.0,0
11157,A208,A1135,2504396.0,D113,London,transfer,5.0,1.0,2766120.0,20318.0,29763.0,28586.0,3.8,6.0,0.0,0.0,0.402175,1.56372,2.0,2.0,1.0,2504400.0,2504400.0,1.0,1.0,11157.0,1
11160,A1472,A2040,2134029.0,D53,Dubai,transfer,6.0,1.0,10218000.0,1000.0,34887.0,21632.0,3.83333,2.0,0.0,0.0,1.22697,1.15471,2.0,2.0,1.0,2134030.0,2134030.0,1.0,1.0,11160.0,1
11161,A999,A2040,6256839.0,D100,Dubai,transfer,9.0,1.0,20319000.0,1000.0,38435.0,21632.0,2.66667,2.0,0.0,0.0,1.60999,1.15471,2.0,2.0,1.0,6256840.0,6256840.0,1.0,1.0,11161.0,1
11162,A170,A2040,2191922.0,D258,Dubai,transfer,8.0,1.0,3512820.0,1000.0,34598.0,21632.0,4.0,2.0,0.0,0.0,0.408029,1.15471,2.0,2.0,1.0,2191920.0,2191920.0,1.0,1.0,11162.0,1
11163,A384,A2040,7011779.0,D172,Dubai,transfer,4.0,1.0,15195100.0,1000.0,31952.0,21632.0,5.75,2.0,0.0,0.0,0.772517,1.15471,2.0,2.0,1.0,7011780.0,7011780.0,1.0,1.0,11163.0,1
11164,A193,A2040,6831077.0,D130,Dubai,transfer,3.0,1.0,11873900.0,1000.0,17693.0,21632.0,1.33333,2.0,0.0,0.0,0.361083,1.15471,2.0,2.0,1.0,6831080.0,6831080.0,1.0,1.0,11164.0,1
11167,A236,A1411,1213.0,D236,London,payment,16.0,3.0,18879.0,106902.0,40075.0,35356.0,4.1875,7.33333,0.0,0.0,0.453001,0.903066,4.0,2.0,1.0,1213.0,1213.0,1.0,1.0,11167.0,0
