sender,receiver,count,total,avg,velocity,unique_devices,last_tx
A2238,A2079,1,48731,48731,1,1,3531
A2238,A317,1,48486,48486,1,1,14726
A2238,A984,1,48971,48971,1,1,35916
A2238,A2386,1,48547,48547,1,1,28032
A2238,A819,1,48469,48469,1,1,22399
A2083,A1688,1,1746,1746,1,1,22394
A2083,A1031,1,1527,1527,1,1,22387
A2083,A88,1,1320,1320,1,1,22386
A2083,A1483,1,1000,1000,1,1,827
A2083,A1462,1,83608,83608,1,1,14052
A2083,A1325,1,1202,1202,1,1,22388
A2083,A2041,1,1154,1154,1,1,22389
A2083,A1609,1,713,713,1,1,22392
A2083,A547,1,1926,1926,1,1,22390
A2083,A1457,1,814,814,1,1,22391
A2083,A307,1,1066,1066,1,1,22393
A2112,A1794,1,88512,88512,1,1,33282
A2112,A1759,1,87924,87924,1,1,29285
A2112,A646,1,4.76452e+006,4.76452e+006,1,1,24036
A2112,A2476,1,88168,88168,1,1,4163
A1961,A2270,1,93908,93908,1,1,24812
A1961,A864,1,1932,1932,1,1,38387
A1961,A2193,1,93834,93834,1,1,15199
A1961,A747,1,2.26255e+006,2.26255e+006,1,1,913
A1385,A855,1,77582,77582,1,1,22821
A1385,A371,1,77603,77603,1,1,13800
A1385,A87,1,77589,77589,1,1,87
A1777,A634,1,3.1439e+006,3.1439e+006,1,1,35361
A1777,A1223,1,75724,75724,1,1,5065
A1777,A1553,1,75665,75665,1,1,5086
A1777,A1089,1,75611,75611,1,1,7556
A1777,A2196,1,75352,75352,1,1,22245
A1555,A894,1,28496,28496,1,1,14530
A1555,A1283,1,28723,28723,1,1,11052
A1555,A1738,1,28899,28899,1,1,3668
A2101,A424,1,1.86083e+006,1.86083e+006,1,1,19397
A2101,A304,1,66359,66359,1,1,6455
A2101,A1866,1,66552,66552,1,1,5312
A1351,A8,1,5.14427e+006,5.14427e+006,1,1,30945
A1351,A1027,1,31227,31227,1,1,30646
A1351,A1229,1,31197,31197,1,1,20791
A1351,A388,1,9.36117e+006,9.36117e+006,1,1,815
A1351,A256,1,31470,31470,1,1,6214
A1351,A622,1,1000,1000,1,1,23603
A244,A1506,1,21039,21039,1,1,26519
A244,A1069,1,1000,1000,1,1,6214
A244,A44,1,21282,21282,1,1,10984
A244,A1978,1,21150,21150,1,1,12395
A244,A113,1,21226,21226,1,1,18012
A1539,A496,1,870470,870470,1,1,4375
A1539,A522,1,99988,99988,1,1,6606
A1539,A410,1,5000,5000,1,1,49053
A1539,A981,1,99482,99482,1,1,12283
A1539,A2429,1,1000,1000,1,1,33241
A2372,A432,1,77780,77780,1,1,27623
A2372,A729,1,77756,77756,1,1,24083
A2372,A386,1,1.55674e+006,1.55674e+006,1,1,16135
A2372,A1660,1,77599,77599,1,1,2241
A221,A1209,1,98401,98401,1,1,27376
A221,A942,2,2.0573e+006,1.02865e+006,6.61704e-005,1,39608
A221,A371,1,97849,97849,1,1,6858
A221,A54,1,97720,97720,1,1,2140
A2093,A858,1,1.32094e+006,1.32094e+006,1,1,27449
A2093,A1858,1,91411,91411,1,1,10074
A2093,A249,1,91194,91194,1,1,14685
A2093,A1179,1,91123,91123,1,1,2134
A2193,A137,1,43380,43380,1,1,38981
A2193,A2239,1,1653,1653,1,1,9033
A2193,A2480,1,43174,43174,1,1,8585
A1086,A889,1,25157,25157,1,1,22056
A1086,A1399,1,24917,24917,1,1,4065
A827,A1842,1,61247,61247,1,1,24261
A827,A410,1,8.33757e+006,8.33757e+006,1,1,3786
A2306,A1157,1,11480,11480,1,1,33547
A2306,A134,1,6.67237e+006,6.67237e+006,1,1,13077
A2306,A1245,1,11470,11470,1,1,396
A2306,A979,1,11726,11726,1,1,21202
A2306,A2168,1,11844,11844,1,1,28354
A2306,A2248,1,6.95305e+006,6.95305e+006,1,1,21825
A2306,A741,1,3.42953e+006,3.42953e+006,1,1,16433
A403,A851,1,33686,33686,1,1,22522
A1851,A36,1,66884,66884,1,1,32442
A1851,A96,1,67064,67064,1,1,27928
A1851,A234,1,67156,67156,1,1,17378
A1851,A2236,1,66900,66900,1,1,9872
A1597,A1719,1,1000,1000,1,1,35157
A1597,A1392,1,30746,30746,1,1,15927
A1597,A1268,1,30827,30827,1,1,2570
A1597,A642,1,30358,30358,1,1,9503
A1597,A1135,1,30396,30396,1,1,12166
A1597,A1551,1,611240,611240,1,1,13830
A726,A1269,1,1000,1000,1,1,36922
A726,A484,1,6.17378e+006,6.17378e+006,1,1,36850
A726,A1647,1,23340,23340,1,1,18484
A726,A1205,1,23493,23493,1,1,4738
A726,A2370,1,23054,23054,1,1,2099
A726,A1997,1,4.7668e+006,4.7668e+006,1,1,10420
A726,A1530,1,22934,22934,1,1,8040
A2452,A2231,1,22838,22838,1,1,26158
A2452,A1680,1,22599,22599,1,1,25045
A2452,A2152,1,22636,22636,1,1,7429
A1358,A1043,1,1296,1296,1,1,14474
A1358,A1230,1,685,685,1,1,14467
A1358,A929,1,964,964,1,1,14466
A1358,A1247,1,1815,1815,1,1,14465
A1358,A2202,1,1006,1006,1,1,14470
A1358,A1526,1,548220,548220,1,1,18456
A1358,A1540,1,27421,27421,1,1,4554
A1358,A1528,1,641,641,1,1,14468
A1358,A1422,1,1783,1783,1,1,14469
A1358,A1773,1,1296,1296,1,1,14471
A1358,A1912,1,924,924,1,1,14472
A1358,A1195,1,1287,1287,1,1,14473
A1749,A1833,1,19478,19478,1,1,38491
A1749,A1068,1,19642,19642,1,1,32677
A2317,A681,1,80088,80088,1,1,28659
A2317,A1653,1,79609,79609,1,1,24361
A2317,A1715,1,79404,79404,1,1,13518
A2317,A1540,1,80103,80103,1,1,7564
A2161,A2194,1,90761,90761,1,1,37758
A2161,A251,1,91184,91184,1,1,29373
A2161,A2473,1,91136,91136,1,1,32542
A2161,A713,1,939,939,1,1,27095
A64,A1295,1,31230,31230,1,1,29783
A64,A591,1,31104,31104,1,1,12450
A64,A2163,1,30954,30954,1,1,10809
A1932,A2034,1,34234,34234,1,1,20292
A3,A381,1,88195,88195,1,1,36482
A3,A339,1,88318,88318,1,1,10974
A3,A425,1,87776,87776,1,1,36332
A3,A1717,1,87778,87778,1,1,15019
A3,A562,1,88133,88133,1,1,11445
A3,A708,1,87853,87853,1,1,30207
A349,A1469,1,27910,27910,1,1,31763
A349,A2214,1,27787,27787,1,1,12163
A349,A2236,1,28005,28005,1,1,9442
A349,A1249,1,27786,27786,1,1,2217
A2066,A753,1,1.02394e+006,1.02394e+006,1,1,16955
A2066,A454,1,65607,65607,1,1,23330
A2066,A138,1,65703,65703,1,1,3434
A2066,A552,1,66011,66011,1,1,2091
A1276,A903,1,1000,1000,1,1,33179
A1276,A1484,1,8.90603e+006,8.90603e+006,1,1,33167
A1610,A964,1,1000,1000,1,1,31575
A1610,A1689,1,60555,60555,1,1,24875
A1610,A884,1,60566,60566,1,1,2083
A1610,A1953,1,60546,60546,1,1,21527
A1610,A1113,1,59947,59947,1,1,22873
A1610,A784,1,60365,60365,1,1,18081
A1770,A2470,1,8.01651e+006,8.01651e+006,1,1,25970
A1770,A2415,1,6120,6120,1,1,22213
A1770,A2200,1,5849,5849,1,1,17041
A1770,A1997,1,6137,6137,1,1,13826
A900,A1402,1,6.8789e+006,6.8789e+006,1,1,10886
A900,A940,1,78274,78274,1,1,29069
A900,A472,1,873,873,1,1,5921
A714,A2342,1,57179,57179,1,1,37224
A714,A1355,1,57316,57316,1,1,33205
A714,A1929,1,1000,1000,1,1,30330
A1372,A1244,1,15799,15799,1,1,36611
A1372,A2004,1,16077,16077,1,1,8409
A1372,A759,1,16031,16031,1,1,19784
A1372,A439,1,15665,15665,1,1,28334
A1372,A1417,1,316500,316500,1,1,24530
A511,A1222,1,23267,23267,1,1,28470
A511,A681,1,23188,23188,1,1,21864
A511,A381,1,23775,23775,1,1,7378
A439,A1425,1,86250,86250,1,1,21752
A439,A914,1,86363,86363,1,1,11768
A439,A1042,1,1000,1000,1,1,2081
A1264,A1307,1,29525,29525,1,1,10581
A1264,A843,1,29589,29589,1,1,23057
A1264,A2146,1,588620,588620,1,1,23526
A1264,A1203,1,6.64796e+006,6.64796e+006,1,1,37934
A1264,A858,1,2.5534e+006,2.5534e+006,1,1,27448
A1190,A1079,1,571,571,1,1,16572
A1190,A793,1,672,672,1,1,3041
A1897,A504,1,82680,82680,1,1,33674
A1897,A892,1,82203,82203,1,1,27934
A1897,A204,1,82489,82489,1,1,15694
A1897,A711,1,3.35362e+006,3.35362e+006,1,1,13319
A1862,A2009,1,73542,73542,1,1,6737
A1862,A2361,1,74031,74031,1,1,30425
A1862,A2021,1,2.03707e+006,2.03707e+006,1,1,5846
A1862,A1360,1,73899,73899,1,1,2067
A921,A689,1,5000,5000,1,1,43391
A921,A1156,1,730,730,1,1,10782
A646,A1027,1,84289,84289,1,1,31165
A646,A619,1,9.94109e+006,9.94109e+006,1,1,11745
A646,A1790,1,84530,84530,1,1,1764
A129,A1558,1,1.27948e+006,1.27948e+006,1,1,28912
A129,A890,1,898945,898945,1,1,19823
A129,A473,1,68180,68180,1,1,6807
A287,A2284,1,1000,1000,1,1,30190
A287,A461,1,9.5996e+006,9.5996e+006,1,1,26696
A287,A1870,1,1000,1000,1,1,39647
A287,A1276,1,8269,8269,1,1,23355
A287,A1863,1,8220,8220,1,1,4698
A287,A29,1,8027,8027,1,1,7093
A287,A664,1,8171,8171,1,1,10137
A287,A1476,1,8192,8192,1,1,19011
A127,A2336,1,63722,63722,1,1,13700
A127,A372,1,63924,63924,1,1,25782
A127,A770,1,1221,1221,1,1,19302
A127,A1246,1,63735,63735,1,1,28681
A127,A134,1,5000,5000,1,1,36690
A127,A922,1,63860,63860,1,1,23585
A1751,A1698,1,7.69081e+006,7.69081e+006,1,1,31558
A1751,A341,1,99847,99847,1,1,4827
A1751,A1503,1,4.42153e+006,4.42153e+006,1,1,31555
A1751,A2405,1,746666,746666,1,1,31556
A1751,A2005,1,7.80014e+006,7.80014e+006,1,1,31557
A2060,A1155,1,5000,5000,1,1,47029
A2060,A1217,1,73957,73957,1,1,36951
A2060,A1090,1,5.21879e+006,5.21879e+006,1,1,36580
A2060,A410,1,5.69663e+006,5.69663e+006,1,1,3784
A1348,A2242,1,584438,584438,1,1,32306
A1348,A1580,1,28309,28309,1,1,29836
A1832,A2142,1,37567,37567,1,1,37095
A1832,A2348,1,5.30273e+006,5.30273e+006,1,1,2065
A1733,A1136,1,7507,7507,1,1,3476
A260,A1672,1,1000,1000,1,1,28521
A260,A1072,1,86263,86263,1,1,2045
A2008,A1175,1,1.1998e+006,1.1998e+006,1,1,37949
A2008,A802,1,98749,98749,1,1,34444
A2008,A1472,1,99242,99242,1,1,1997
A2008,A433,1,1000,1000,1,1,329
A2008,A1621,1,99229,99229,1,1,20481
A2008,A1226,1,99221,99221,1,1,29891
A2259,A2371,1,24645,24645,1,1,39672
A2259,A2408,1,23947,23947,1,1,1013
A2259,A632,1,24415,24415,1,1,2712
A2259,A593,1,24609,24609,1,1,10853
A2259,A944,1,1305,1305,1,1,24714
A1189,A1170,1,51257,51257,1,1,36277
A1189,A824,1,51507,51507,1,1,34590
A1189,A803,1,51176,51176,1,1,33709
A1189,A277,1,51287,51287,1,1,14126
A1189,A572,1,51566,51566,1,1,15591
A1189,A797,1,51185,51185,1,1,23817
A1189,A847,1,51075,51075,1,1,25113
A706,A2391,1,33933,33933,1,1,29405
A706,A1593,1,34253,34253,1,1,24626
A706,A174,1,33929,33929,1,1,10333
A653,A1070,1,55031,55031,1,1,26673
A653,A691,1,54986,54986,1,1,7615
A653,A734,1,9.502e+006,9.502e+006,1,1,2255
A653,A425,1,55110,55110,1,1,2037
A1001,A1640,1,38224,38224,1,1,18707
A1001,A1514,1,38009,38009,1,1,154
A1001,A2278,1,37812,37812,1,1,9243
A1001,A1446,1,1000,1000,1,1,11493
A1001,A1898,1,37673,37673,1,1,11752
A1563,A1382,1,12065,12065,1,1,31183
A1563,A2034,1,11961,11961,1,1,12136
A1002,A2416,1,1000,1000,1,1,24747
A1002,A296,1,80889,80889,1,1,14610
A1002,A1546,1,81252,81252,1,1,9560
A1002,A190,1,81426,81426,1,1,4586
A308,A659,1,35245,35245,1,1,24603
A308,A1106,1,2.85791e+006,2.85791e+006,1,1,5853
A308,A2489,1,34880,34880,1,1,14859
A308,A333,1,35197,35197,1,1,9719
A308,A1980,1,35093,35093,1,1,22907
A96,A164,1,20566,20566,1,1,38032
A96,A1730,1,20301,20301,1,1,27116
A96,A1319,1,1500,1500,1,1,24817
A96,A2436,1,20346,20346,1,1,34304
A96,A747,1,1154,1154,1,1,24816
A96,A400,1,1023,1023,1,1,24813
A96,A2067,1,1335,1335,1,1,24814
A96,A1566,1,20677,20677,1,1,34920
A96,A1722,1,20413,20413,1,1,14319
A96,A2442,1,618,618,1,1,24815
A2047,A256,1,347082,347082,1,1,32846
A2047,A419,1,33777,33777,1,1,20042
A2047,A50,1,5.03741e+006,5.03741e+006,1,1,8098
A215,A730,1,17294,17294,1,1,32086
A215,A261,1,7.99018e+006,7.99018e+006,1,1,637
A215,A15,1,3.99375e+006,3.99375e+006,1,1,14033
A215,A736,1,1.96885e+006,1.96885e+006,1,1,5031
A215,A1707,1,17366,17366,1,1,16845
A859,A278,1,76976,76976,1,1,23919
A1009,A668,1,51772,51772,1,1,40041
A1009,A1209,1,51773,51773,1,1,21443
A1009,A1627,1,51923,51923,1,1,15934
A1009,A2082,1,4.02637e+006,4.02637e+006,1,1,12285
A414,A108,1,35415,35415,1,1,7352
A414,A2058,1,1380,1380,1,1,12258
A414,A1704,1,36104,36104,1,1,4147
A414,A2132,1,35931,35931,1,1,2005
A1048,A2092,1,82298,82298,1,1,16889
A1048,A2191,1,82022,82022,1,1,2002
A1048,A1651,1,541442,541442,1,1,7017
A1048,A1893,1,82101,82101,1,1,11098
A1048,A2353,1,82068,82068,1,1,12401
A1982,A1064,1,68235,68235,1,1,31820
A1982,A1201,1,62428,62428,1,1,24835
A1982,A1601,1,1176,1176,1,1,6090
A1982,A1543,1,62454,62454,1,1,6125
A1982,A757,1,62448,62448,1,1,22219
A1982,A1699,1,62308,62308,1,1,20864
A538,A379,1,96622,96622,1,1,26809
A538,A866,1,96572,96572,1,1,2001
A538,A2179,1,1.93432e+006,1.93432e+006,1,1,22044
A538,A2359,1,96572,96572,1,1,2491
A538,A730,1,3.6942e+006,3.6942e+006,1,1,18509
A1222,A2456,1,6.48173e+006,6.48173e+006,1,1,22740
A1222,A722,1,7.66004e+006,7.66004e+006,1,1,19032
A1222,A1097,1,60337,60337,1,1,14196
A1222,A1850,1,60383,60383,1,1,5576
A1222,A1192,1,60401,60401,1,1,1994
A1222,A414,1,5000,5000,1,1,16187
A1222,A1461,1,2.43601e+006,2.43601e+006,1,1,12883
A1020,A2425,1,91293,91293,1,1,32054
A1020,A732,1,91680,91680,1,1,35311
A1020,A1276,1,6.0568e+006,6.0568e+006,1,1,25742
A1020,A927,1,91536,91536,1,1,1992
A1020,A1468,1,91156,91156,1,1,35506
A1020,A2464,1,91490,91490,1,1,7713
A1020,A2237,1,874395,874395,1,1,25743
A1020,A2256,1,4.96179e+006,4.96179e+006,1,1,25740
A1020,A1195,1,3.93812e+006,3.93812e+006,1,1,25741
A135,A660,1,94207,94207,1,1,24693
A135,A357,1,94590,94590,1,1,22667
A135,A1465,1,2.13044e+006,2.13044e+006,1,1,14413
A58,A1805,1,99386,99386,1,1,27199
A58,A2415,1,3.106e+006,3.106e+006,1,1,3668
A58,A1320,1,99658,99658,1,1,1991
A58,A2167,1,3.64072e+006,3.64072e+006,1,1,3665
A58,A704,1,9.01159e+006,9.01159e+006,1,1,3666
A58,A877,1,8.45909e+006,8.45909e+006,1,1,3667
A1044,A2396,1,71657,71657,1,1,23240
A1044,A686,1,7.8114e+006,7.8114e+006,1,1,32977
A1044,A2028,1,71548,71548,1,1,8636
A1044,A2299,1,71048,71048,1,1,6668
A1138,A1398,1,1000,1000,1,1,35590
A1138,A2357,1,91074,91074,1,1,11857
A1138,A2451,1,91063,91063,1,1,14073
A1138,A138,1,1637,1637,1,1,16564
A1138,A1222,1,91068,91068,1,1,28835
A823,A1364,1,45787,45787,1,1,22627
A823,A1594,1,45681,45681,1,1,22203
A1949,A21,1,67385,67385,1,1,25881
A1949,A1506,1,67307,67307,1,1,3678
A1949,A427,1,3.75426e+006,3.75426e+006,1,1,25938
A1949,A1469,1,66671,66671,1,1,1951
A1949,A2193,1,5000,5000,1,1,17676
A1949,A1734,1,66567,66567,1,1,21100
A262,A2376,1,22818,22818,1,1,32142
A262,A1428,1,1842,1842,1,1,15313
A262,A1378,1,4.63872e+006,4.63872e+006,1,1,1932
A660,A678,1,89847,89847,1,1,38931
A660,A772,1,90282,90282,1,1,34610
A660,A2491,1,1891,1891,1,1,29199
A660,A1174,1,90066,90066,1,1,2120
A481,A1247,1,1000,1000,1,1,34277
A481,A971,1,28064,28064,1,1,1505
A481,A912,1,28041,28041,1,1,23838
A481,A1194,1,27921,27921,1,1,8618
A481,A1061,1,27937,27937,1,1,26813
A197,A1391,1,4789,4789,1,1,40018
A197,A676,1,4866,4866,1,1,24728
A197,A312,1,3.98416e+006,3.98416e+006,1,1,14878
A197,A834,1,4149,4149,1,1,13557
A797,A836,1,53606,53606,1,1,32003
A797,A886,1,6.45336e+006,6.45336e+006,1,1,27757
A797,A1683,1,53385,53385,1,1,20474
A797,A136,1,52960,52960,1,1,10662
A797,A1863,1,53432,53432,1,1,2409
A797,A1714,1,1.06894e+006,1.06894e+006,1,1,8875
A797,A718,1,3.19407e+006,3.19407e+006,1,1,9675
A797,A2238,1,53147,53147,1,1,9936
A259,A792,1,727980,727980,1,1,22858
A259,A1875,1,620585,620585,1,1,914
A259,A495,1,36688,36688,1,1,3365
A259,A915,1,36454,36454,1,1,18297
A259,A73,1,36202,36202,1,1,8159
A2391,A801,1,48143,48143,1,1,11304
A2391,A1467,1,48089,48089,1,1,32160
A2391,A1636,1,47859,47859,1,1,55
A269,A1342,1,6.40661e+006,6.40661e+006,1,1,27759
A269,A1984,1,88373,88373,1,1,4383
A269,A1249,1,88256,88256,1,1,3770
A269,A864,1,88431,88431,1,1,2188
A2476,A573,1,52511,52511,1,1,35119
A2476,A1443,1,52442,52442,1,1,34188
A2476,A554,1,7.94027e+006,7.94027e+006,1,1,29989
A2476,A1019,1,52593,52593,1,1,18103
A2476,A1198,1,52281,52281,1,1,13341
A2476,A838,1,52518,52518,1,1,1257
A2476,A2061,1,52363,52363,1,1,22287
A2432,A934,1,55135,55135,1,1,21961
A2432,A2045,1,1000,1000,1,1,3697
A2432,A1298,1,55065,55065,1,1,28577
A2432,A1163,1,55132,55132,1,1,3374
A351,A1396,1,48109,48109,1,1,28582
A351,A2145,1,47883,47883,1,1,905
A351,A249,1,47933,47933,1,1,4494
A351,A1024,1,1491,1491,1,1,6316
A351,A533,1,47743,47743,1,1,30303
A351,A1515,1,47776,47776,1,1,25402
A2111,A726,1,32339,32339,1,1,9833
A2111,A2356,1,31961,31961,1,1,898
A1346,A1979,1,1000,1000,1,1,24217
A1999,A1484,1,93999,93999,1,1,17101
A1999,A1776,1,94100,94100,1,1,5778
A1999,A1271,1,2.08124e+006,2.08124e+006,1,1,36102
A1999,A950,1,93969,93969,1,1,4117
A1589,A1812,1,80051,80051,1,1,8704
A1589,A2375,1,80349,80349,1,1,23477
A1589,A206,1,80414,80414,1,1,33364
A1589,A1132,1,79970,79970,1,1,25798
A1589,A952,1,1000,1000,1,1,29952
A213,A312,1,66146,66146,1,1,28969
A213,A1593,1,66052,66052,1,1,28585
A213,A2057,1,1.72742e+006,1.72742e+006,1,1,13550
A91,A1180,1,1000,1000,1,1,37977
A1432,A1146,1,72917,72917,1,1,20517
A1432,A376,1,1000,1000,1,1,886
A1419,A333,1,58157,58157,1,1,39071
A1419,A2140,1,58403,58403,1,1,34229
A1419,A2311,1,4.86773e+006,4.86773e+006,1,1,22805
A1419,A563,1,723,723,1,1,1129
A1419,A2303,1,1925,1925,1,1,1128
A1419,A925,1,1806,1806,1,1,1131
A1419,A994,1,603,603,1,1,1130
A1419,A216,1,705,705,1,1,1132
A1419,A1484,1,58339,58339,1,1,25154
A1419,A828,1,1603,1603,1,1,1127
A1419,A1821,1,2.54652e+006,2.54652e+006,1,1,7014
A1419,A412,1,1895,1895,1,1,1134
A1419,A1353,1,1969,1969,1,1,1133
A1419,A2437,1,58460,58460,1,1,15952
A1605,A1422,1,1000,1000,1,1,30030
A1605,A2204,1,44397,44397,1,1,27739
A1605,A796,1,43993,43993,1,1,39973
A1605,A209,1,44042,44042,1,1,4097
A1605,A1036,1,1054,1054,1,1,9477
A1605,A1984,1,44154,44154,1,1,8626
A1605,A879,1,44614,44614,1,1,18003
A49,A1934,1,59507,59507,1,1,4648
A49,A147,1,59577,59577,1,1,10675
A49,A1183,1,59621,59621,1,1,3233
A1848,A1308,1,9.07114e+006,9.07114e+006,1,1,35363
A1848,A107,1,57177,57177,1,1,30908
A1848,A744,1,7.65031e+006,7.65031e+006,1,1,24723
A1848,A1432,1,1000,1000,1,1,885
A1483,A2097,1,23468,23468,1,1,31883
A1483,A1180,1,23640,23640,1,1,16368
A1483,A2360,1,1393,1393,1,1,17412
A1483,A75,1,1000,1000,1,1,828
A1483,A232,1,23472,23472,1,1,20149
A2152,A1614,1,9552,9552,1,1,38428
A2152,A1455,1,9208,9208,1,1,36844
A2152,A1843,1,9642,9642,1,1,18158
A2152,A164,1,2.02458e+006,2.02458e+006,1,1,36571
A2152,A1374,1,8960,8960,1,1,3572
A2152,A1597,1,9210,9210,1,1,23942
A1926,A843,1,66213,66213,1,1,26370
A1926,A728,1,66757,66757,1,1,10889
A1926,A744,1,1000,1000,1,1,2651
A455,A442,1,78368,78368,1,1,23336
A455,A900,1,873,873,1,1,5920
A455,A1881,1,78660,78660,1,1,5731
A455,A1161,1,1000,1000,1,1,726
A1708,A547,1,29120,29120,1,1,39294
A1708,A1065,1,29161,29161,1,1,17010
A1708,A80,1,29326,29326,1,1,18764
A1708,A1781,1,29056,29056,1,1,19598
A1708,A1311,1,28661,28661,1,1,34145
A1082,A1142,1,15790,15790,1,1,31526
A1082,A585,1,8.164e+006,8.164e+006,1,1,12314
A1082,A1394,1,15424,15424,1,1,17401
A1082,A1454,1,15839,15839,1,1,19883
A1082,A552,1,15507,15507,1,1,29780
A70,A919,1,88916,88916,1,1,18161
A70,A2390,1,88866,88866,1,1,12453
A70,A399,1,88779,88779,1,1,10244
A70,A1596,1,88641,88641,1,1,2198
A70,A2177,1,88717,88717,1,1,12157
A1266,A1392,1,46323,46323,1,1,702
A1266,A2459,1,46502,46502,1,1,20141
A1266,A1725,1,46447,46447,1,1,24476
A1266,A1276,1,1000,1000,1,1,33178
A1266,A1163,1,1203,1203,1,1,22265
A2176,A164,1,9.13146e+006,9.13146e+006,1,1,36574
A2176,A2405,1,5000,5000,1,1,41098
A2176,A1558,1,4.18656e+006,4.18656e+006,1,1,28913
A2176,A2278,1,78492,78492,1,1,15893
A2176,A2290,1,78304,78304,1,1,256
A2176,A2019,1,78719,78719,1,1,23670
A2176,A439,1,78461,78461,1,1,10267
A2176,A1246,1,77954,77954,1,1,14108
A2176,A602,1,78733,78733,1,1,12748
A1873,A350,1,76327,76327,1,1,39131
A1873,A98,1,7.32207e+006,7.32207e+006,1,1,18725
A1873,A1682,1,859585,859585,1,1,13409
A1873,A987,1,1000,1000,1,1,1068
A1998,A2013,1,20361,20361,1,1,29353
A1998,A2126,1,4.82027e+006,4.82027e+006,1,1,9966
A1998,A1918,1,1014,1014,1,1,5873
A673,A417,1,57055,57055,1,1,9777
A673,A1276,1,3.31421e+006,3.31421e+006,1,1,4819
A673,A967,1,1.06534e+006,1.06534e+006,1,1,38827
A673,A2014,1,56900,56900,1,1,3742
A874,A1360,1,43958,43958,1,1,2170
A1881,A187,1,67579,67579,1,1,11377
A1881,A2315,1,1000,1000,1,1,1293
A1989,A785,1,13432,13432,1,1,2720
A1849,A1014,1,80956,80956,1,1,25571
A1849,A1997,1,5000,5000,1,1,25944
A1849,A2361,1,81040,81040,1,1,15274
A1849,A888,1,81045,81045,1,1,8473
A645,A1709,1,14177,14177,1,1,25820
A645,A2039,1,8.23891e+006,8.23891e+006,1,1,20127
A645,A1484,1,13691,13691,1,1,2297
A645,A1045,1,13992,13992,1,1,1628
A174,A1390,1,7.25879e+006,7.25879e+006,1,1,35199
A174,A1860,1,68731,68731,1,1,32007
A174,A643,1,68210,68210,1,1,6545
A174,A1007,1,68290,68290,1,1,2966
A2319,A506,1,77595,77595,1,1,34929
A2319,A201,1,1000,1000,1,1,544
A1839,A2409,1,84976,84976,1,1,39790
A1839,A1552,1,9.41276e+006,9.41276e+006,1,1,19094
A1839,A1716,1,84825,84825,1,1,6376
A1839,A246,1,2.3079e+006,2.3079e+006,1,1,4790
A1839,A190,1,911,911,1,1,13556
A1839,A969,1,7.1891e+006,7.1891e+006,1,1,4789
A1839,A2313,1,85183,85183,1,1,783
A1839,A959,1,84646,84646,1,1,849
A1839,A1567,1,8.5737e+006,8.5737e+006,1,1,4787
A1839,A953,1,356001,356001,1,1,4788
A1418,A984,1,5000,5000,1,1,27960
A1418,A101,1,9.57554e+006,9.57554e+006,1,1,36185
A1418,A285,1,1000,1000,1,1,12643
A2210,A1234,1,46282,46282,1,1,34706
A2210,A120,1,46621,46621,1,1,26851
A2210,A214,1,46175,46175,1,1,299
A2210,A2344,1,46144,46144,1,1,3750
A2210,A222,1,4.16652e+006,4.16652e+006,1,1,4801
A2210,A912,1,46727,46727,1,1,19718
A138,A24,1,1467,1467,1,1,36529
A138,A2339,1,1637,1637,1,1,16565
A138,A1584,1,91126,91126,1,1,36320
A138,A1829,1,816753,816753,1,1,1213
A138,A1648,1,7.36467e+006,7.36467e+006,1,1,1214
A138,A232,1,2.35118e+006,2.35118e+006,1,1,1215
A138,A960,1,9.66563e+006,9.66563e+006,1,1,1216
A666,A837,1,5.76188e+006,5.76188e+006,1,1,11932
A666,A1078,1,1.94642e+006,1.94642e+006,1,1,25866
A666,A2186,1,39831,39831,1,1,3525
A2051,A1854,1,72818,72818,1,1,25472
A2051,A1457,1,73094,73094,1,1,23612
A2051,A672,1,997,997,1,1,19231
A2051,A1668,1,73050,73050,1,1,9541
A2201,A1663,1,625,625,1,1,31713
A2201,A1690,1,1698,1698,1,1,31712
A2201,A309,1,1722,1722,1,1,31711
A2201,A1877,1,1361,1361,1,1,31709
A2201,A1394,1,629,629,1,1,31708
A2201,A1792,1,87329,87329,1,1,22413
A2201,A1637,1,1175,1175,1,1,31705
A2201,A223,1,1341,1341,1,1,31706
A2201,A1455,1,1769,1769,1,1,31710
A2201,A1773,1,1688,1688,1,1,31707
A1147,A2457,1,72040,72040,1,1,22020
A1147,A2216,1,1976,1976,1,1,37386
A1147,A1107,1,282257,282257,1,1,9739
A1241,A1841,1,77766,77766,1,1,19878
A1241,A38,1,77939,77939,1,1,23996
A1241,A2150,1,1000,1000,1,1,20538
A1241,A1126,1,77845,77845,1,1,785
A618,A143,1,26531,26531,1,1,39836
A618,A563,1,26607,26607,1,1,1970
A1747,A26,1,1981,1981,1,1,21592
A1747,A2031,1,1481,1481,1,1,21591
A1747,A1923,1,1842,1842,1,1,21590
A1747,A1646,1,1.8114e+006,1.8114e+006,1,1,647
A1747,A784,1,1152,1152,1,1,21587
A1747,A1280,1,1948,1948,1,1,21588
A1747,A234,1,1208,1208,1,1,21589
A134,A2321,1,914,914,1,1,20713
A134,A2383,1,29558,29558,1,1,13399
A134,A409,1,29583,29583,1,1,29497
A134,A530,1,2.63143e+006,2.63143e+006,1,1,4282
A2146,A2088,1,76255,76255,1,1,15310
A1842,A1227,1,1.13604e+006,1.13604e+006,1,1,19026
