timestamp,sender,receiver,amount,count,total,avg,velocity,unique_devices,degree_s,degree_r,risk_s,risk_r,label
12209,A430,A340,24536,1,24536,24536,0,1,1,3,0,2,0
12218,A1780,A2197,15001,1,15001,15001,0,1,1,1,2,2,0
12224,A93,A2347,82739,1,82739,82739,0,1,1,2,2,2,0
12234,A2295,A1742,7.09616e+006,1,7.09616e+006,7.09616e+006,0,1,1,0,2,0,1
12235,A2397,A851,3.70805e+006,1,3.70805e+006,3.70805e+006,0,1,1,1,2,2,1
12236,A1531,A367,5.25273e+006,1,5.25273e+006,5.25273e+006,0,1,1,3,2,2,1
12237,A2067,A2206,346843,1,346843,346843,0,1,4,3,2,2,1
12238,A1904,A49,5.34225e+006,1,5.34225e+006,5.34225e+006,0,1,2,3,2,0,1
12238,A82,A498,1000,1,1000,1000,0,1,2,1,2,0,1
12239,A498,A500,1000,1,1000,1000,0,1,2,2,2,2,1
12240,A500,A2358,1000,1,1000,1000,0,1,3,2,2,2,1
12241,A2358,A82,1000,1,1000,1000,0,1,3,2,2,2,1
12242,A327,A43,24961,1,24961,24961,0,1,2,0,0,0,0
12250,A1291,A1432,52630,1,52630,52630,0,1,2,1,2,2,0
12257,A2192,A414,1380,1,1380,1380,0,1,1,3,2,2,1
12258,A414,A2058,1380,1,1380,1380,0,1,4,6,2,4,1
12259,A2058,A504,1380,1,1380,1380,0,1,7,0,2,0,1
12260,A504,A175,1380,1,1380,1380,0,1,1,0,2,0,1
12261,A175,A2192,1380,1,1380,1380,0,1,1,1,2,2,1
12265,A286,A1406,91970,1,91970,91970,0,1,1,2,2,2,0
12267,A1429,A2088,33852,1,33852,33852,0,1,2,2,0,2,0
12271,A992,A248,92291,1,92291,92291,0,1,1,1,0,0,0
12277,A1196,A1845,68766,1,68766,68766,0,1,3,1,2,2,0
12283,A1539,A981,99482,1,99482,99482,0,1,3,7,2,4,0
12285,A1009,A2082,4.02637e+006,1,4.02637e+006,4.02637e+006,0,1,1,0,2,0,1
12288,A649,A2232,9689,1,9689,9689,0,1,2,1,2,2,0
12295,A1406,A1022,27546,1,27546,27546,0,1,3,2,2,0,0
12300,A314,A144,1000,1,1000,1000,0,1,1,1,2,0,1
12301,A144,A430,1000,1,1000,1000,0,1,2,1,2,0,1
12302,A430,A1892,1000,1,1000,1000,0,1,2,2,2,2,1
12303,A1892,A314,1000,1,1000,1000,0,1,3,1,2,2,1
12306,A839,A1372,84187,1,84187,84187,0,1,2,1,2,2,0
12311,A154,A774,9.39897e+006,1,9.39897e+006,9.39897e+006,0,1,2,0,2,0,1
12312,A2240,A6,2.27121e+006,1,2.27121e+006,2.27121e+006,0,1,2,2,2,2,1
12313,A2009,A877,138890,1,138890,138890,0,1,1,1,2,2,1
12314,A1082,A585,8.164e+006,1,8.164e+006,8.164e+006,0,1,1,1,2,2,1
12315,A1720,A855,7.08379e+006,1,7.08379e+006,7.08379e+006,0,1,1,0,2,0,1
12314,A2086,A420,34775,1,34775,34775,0,1,1,0,2,0,0
12320,A89,A2357,19141,1,19141,19141,0,1,2,1,2,0,0
12321,A1648,A1066,91732,1,91732,91732,0,1,1,0,0,0,0
12330,A1105,A1311,99599,1,99599,99599,0,1,1,1,2,2,0
12339,A1859,A557,40747,1,40747,40747,0,1,3,1,2,2,0
12340,A1741,A2265,4081,1,4081,4081,0,1,3,4,2,0,0
12347,A1110,A144,26835,1,26835,26835,0,1,1,2,2,2,0
12355,A1925,A1816,16884,1,16884,16884,0,1,4,1,2,2,0
12359,A879,A1658,37870,1,37870,37870,0,1,1,3,2,2,0
12360,A462,A1430,87795,1,87795,87795,0,1,3,0,2,0,0
12367,A764,A2233,66195,1,66195,66195,0,1,2,0,0,0,0
12368,A278,A698,31069,1,31069,31069,0,1,1,2,2,2,0
12376,A1145,A272,330280,1,330280,330280,0,1,2,0,2,0,1
12386,A1115,A409,8762,1,8762,8762,0,1,2,2,2,2,0
12395,A244,A1978,21150,1,21150,21150,0,1,3,1,2,2,0
12398,A2229,A1908,472567,1,472567,472567,0,1,2,2,2,2,1
12401,A1048,A2353,82068,1,82068,82068,0,1,4,1,2,0,0
12409,A591,A760,55761,1,55761,55761,0,1,2,6,2,2,0
12414,A877,A707,83485,1,83485,83485,0,1,2,1,2,0,0
12418,A2154,A1768,13550,1,13550,13550,0,1,1,1,2,2,0
12419,A1838,A696,1000,1,1000,1000,0,1,2,1,2,2,1
12420,A696,A230,1000,1,1000,1000,0,1,2,4,2,0,1
12421,A230,A621,1000,1,1000,1000,0,1,5,2,2,2,1
12422,A621,A1838,1000,1,1000,1000,0,1,3,2,2,2,1
12420,A1602,A1697,2.27412e+006,1,2.27412e+006,2.27412e+006,0,1,1,0,2,0,1
12421,A288,A2340,6.04646e+006,1,6.04646e+006,6.04646e+006,0,1,2,0,2,0,1
12422,A806,A1677,9.1219e+006,1,9.1219e+006,9.1219e+006,0,1,3,0,2,0,1
12423,A2390,A128,167476,1,167476,167476,0,1,1,0,2,0,1
12424,A1389,A1905,7.98263e+006,1,7.98263e+006,7.98263e+006,0,1,3,1,2,2,1
12430,A246,A393,33721,1,33721,33721,0,1,2,0,2,0,0
12438,A1891,A367,25342,1,25342,25342,0,1,1,3,2,2,0
22440,A1560,A310,5000,1,5000,5000,0,1,1,0,2,0,1
12448,A103,A1296,1953,1,1953,1953,0,1,2,0,2,0,1
12449,A103,A1670,729,1,729,729,0,1,3,2,2,2,1
12450,A103,A455,1666,1,1666,1666,0,1,4,3,2,2,1
12451,A103,A2242,640,1,640,640,0,1,5,3,2,2,1
12452,A103,A26,1431,1,1431,1431,0,1,6,0,2,0,1
12453,A103,A1255,1001,1,1001,1001,0,1,7,0,2,0,1
12454,A103,A221,796,1,796,796,0,1,8,3,2,2,1
12455,A103,A1236,1100,1,1100,1100,0,1,9,2,2,2,1
12456,A103,A753,1238,1,1238,1238,0,1,10,1,2,2,1
12450,A64,A591,31104,1,31104,31104,0,1,2,2,2,2,0
12453,A70,A2390,88866,1,88866,88866,0,1,4,1,2,2,0
12461,A1944,A739,49664,1,49664,49664,0,1,1,1,2,2,0
12463,A535,A1927,53919,1,53919,53919,0,1,1,0,2,0,0
12472,A1108,A1413,78320,1,78320,78320,0,1,2,2,2,2,1
12482,A459,A1566,2674,1,2674,2674,0,1,4,1,2,2,0
12491,A373,A700,50374,1,50374,50374,0,1,3,3,2,2,0
12498,A1170,A2485,33362,1,33362,33362,0,1,2,4,2,2,0
12507,A2105,A1726,16739,1,16739,16739,0,1,1,0,2,0,0
12508,A1103,A1278,60148,1,60148,60148,0,1,1,2,2,2,0
12510,A2010,A1195,22539,1,22539,22539,0,1,2,0,2,0,0
12517,A207,A1654,50488,1,50488,50488,0,1,3,0,2,0,0
12527,A524,A809,43094,1,43094,43094,0,1,2,0,2,0,0
12534,A161,A2066,20953,1,20953,20953,0,1,1,2,2,2,0
12541,A40,A689,18285,1,18285,18285,0,1,6,2,2,2,0
12545,A2014,A608,2542,1,2542,2542,0,1,2,2,2,2,0
22546,A2126,A1544,5000,1,5000,5000,0,1,5,1,2,2,1
12551,A1652,A1858,6431,1,6431,6431,0,1,7,1,2,2,0
12553,A14,A2115,36043,1,36043,36043,0,1,3,1,2,2,0
12558,A2375,A379,1962,1,1962,1962,0,1,1,0,2,0,1
12559,A379,A1575,1962,1,1962,1962,0,1,1,1,2,2,1
12560,A1575,A2375,1962,1,1962,1962,0,1,2,1,2,2,1
12566,A1871,A2384,5476,1,5476,5476,0,1,3,1,2,2,0
12576,A1230,A2226,1783,1,1783,1783,0,1,2,1,2,2,1
12577,A2226,A337,1783,1,1783,1783,0,1,2,1,2,2,1
12578,A337,A2244,1783,1,1783,1783,0,1,2,1,2,2,1
12579,A2244,A1742,1783,1,1783,1783,0,1,2,0,2,0,1
12580,A1742,A1230,1783,1,1783,1783,0,1,1,2,2,2,1
12577,A2415,A2110,36464,1,36464,36464,0,1,1,2,2,2,0
12579,A2144,A349,31133,1,31133,31133,0,1,2,3,2,2,0
12589,A1513,A1062,43746,1,43746,43746,0,1,3,3,2,2,0
12590,A1065,A50,84327,1,84327,84327,0,1,2,0,2,0,0
12594,A980,A1138,2544,1,2544,2544,0,1,2,1,2,2,0
12604,A1026,A1161,76809,1,76809,76809,0,1,1,1,2,2,0
12607,A392,A240,72893,1,72893,72893,0,1,1,0,2,0,0
12616,A2077,A624,55462,1,55462,55462,0,1,2,0,0,0,0
12620,A2444,A1184,802,1,802,802,0,1,1,1,0,2,0
12625,A557,A1916,30495,1,30495,30495,0,1,2,0,2,0,0
12628,A911,A1411,20062,1,20062,20062,0,1,10,1,2,2,0
12631,A2294,A572,23816,1,23816,23816,0,1,2,0,2,0,0
12640,A285,A724,1000,1,1000,1000,0,1,3,1,2,2,1
12641,A724,A1341,1000,1,1000,1000,0,1,2,3,2,2,1
12642,A1341,A1418,1000,1,1000,1000,0,1,4,0,2,0,1
12643,A1418,A285,1000,1,1000,1000,0,1,1,3,2,5,1
12650,A469,A130,1000,1,1000,1000,0,1,1,0,2,0,1
12651,A130,A250,1000,1,1000,1000,0,1,1,3,2,2,1
12652,A250,A1904,1000,1,1000,1000,0,1,4,2,2,2,1
12653,A1904,A469,1000,1,1000,1000,0,1,3,1,2,2,1
12660,A227,A1084,41604,1,41604,41604,0,1,3,1,0,2,0
12669,A588,A1878,56407,1,56407,56407,0,1,2,1,2,2,0
12671,A720,A822,17244,1,17244,17244,0,1,1,1,0,2,0
12676,A1533,A48,65778,1,65778,65778,0,1,1,2,2,2,0
12681,A189,A1252,9296,1,9296,9296,0,1,3,1,2,2,0
12685,A1229,A1569,3445,1,3445,3445,0,1,2,1,2,2,0
12686,A840,A1267,64987,1,64987,64987,0,1,1,2,0,2,0
12694,A2191,A693,97912,1,97912,97912,0,1,2,0,2,0,0
12696,A517,A1880,88062,1,88062,88062,0,1,2,3,2,2,0
12703,A1640,A626,62872,1,62872,62872,0,1,2,2,2,2,0
12705,A1811,A1675,40143,1,40143,40143,0,1,3,2,0,2,0
12710,A330,A654,5551,1,5551,5551,0,1,3,3,0,2,0
12714,A150,A1691,14537,1,14537,14537,0,1,2,0,2,0,0
12717,A1114,A859,40816,1,40816,40816,0,1,1,0,2,0,0
12724,A453,A618,76057,1,76057,76057,0,1,8,1,2,0,0
12734,A1460,A671,47464,1,47464,47464,0,1,1,1,2,0,0
12739,A361,A507,95663,1,95663,95663,0,1,3,0,2,0,0
12748,A2176,A602,78733,1,78733,78733,0,1,3,2,0,2,0
12749,A1758,A957,81926,1,81926,81926,0,1,2,0,2,0,0
12758,A266,A2164,71733,1,71733,71733,0,1,3,1,2,2,0
12765,A1660,A1660,22082,1,22082,22082,0,1,3,3,2,2,0
12767,A745,A374,32239,1,32239,32239,0,1,3,1,2,2,0
12772,A1143,A337,95750,1,95750,95750,0,1,2,2,2,2,0
12777,A2163,A1737,972,1,972,972,0,1,2,2,2,2,0
12786,A240,A830,22056,1,22056,22056,0,1,1,2,2,2,0
12788,A133,A55,20744,1,20744,20744,0,1,3,0,0,0,0
12796,A986,A439,63142,1,63142,63142,0,1,2,2,2,2,0
12804,A2273,A1700,26582,1,26582,26582,0,1,3,2,2,2,0
12806,A1590,A638,35721,1,35721,35721,0,1,3,1,2,0,0
12815,A2384,A1167,83405,1,83405,83405,0,1,2,0,2,0,0
12817,A916,A1396,5.66572e+006,1,5.66572e+006,5.66572e+006,0,1,6,0,4,0,1
12818,A679,A1396,2.00296e+006,1,2.00296e+006,2.00296e+006,0,1,2,0,2,0,1
12819,A1936,A1396,2.79296e+006,1,2.79296e+006,2.79296e+006,0,1,2,0,2,0,1
12820,A2165,A1396,7.44315e+006,1,7.44315e+006,7.44315e+006,0,1,2,0,2,0,1
12821,A15,A1396,7.91347e+006,1,7.91347e+006,7.91347e+006,0,1,1,0,2,0,1
12825,A231,A929,61871,1,61871,61871,0,1,1,1,2,2,0
12833,A634,A532,29921,1,29921,29921,0,1,3,0,0,0,0
12843,A2409,A1574,33478,1,33478,33478,0,1,1,3,0,2,0
12847,A2293,A435,1000,1,1000,1000,0,1,1,0,2,0,1
12848,A435,A29,1000,1,1000,1000,0,1,1,0,2,0,1
12849,A29,A746,1000,1,1000,1000,0,1,1,0,2,0,1
12850,A746,A2293,1000,1,1000,1000,0,1,1,1,2,2,1
12852,A2249,A1501,365,1,365,365,0,1,2,0,0,0,0
12861,A1053,A1201,1.65916e+006,1,1.65916e+006,1.65916e+006,0,1,2,5,2,2,1
12864,A1619,A763,21464,1,21464,21464,0,1,1,1,2,2,0
12871,A1868,A1064,49236,1,49236,49236,0,1,4,1,2,2,0
12879,A272,A1461,7.33058e+006,1,7.33058e+006,7.33058e+006,0,1,1,1,2,2,1
12880,A1008,A1461,9.69841e+006,1,9.69841e+006,9.69841e+006,0,1,1,1,2,2,1
12881,A582,A1461,1.5007e+006,1,1.5007e+006,1.5007e+006,0,1,1,1,2,2,1
12882,A225,A1461,1.93686e+006,1,1.93686e+006,1.93686e+006,0,1,2,1,2,2,1
12883,A1222,A1461,2.43601e+006,1,2.43601e+006,2.43601e+006,0,1,4,1,2,2,1
12881,A810,A1491,1328,1,1328,1328,0,1,7,3,2,2,1
12882,A1491,A191,1328,1,1328,1328,0,1,4,0,2,0,1
12883,A191,A2141,1328,1,1328,1328,0,1,1,3,2,2,1
12884,A2141,A810,1328,1,1328,1328,0,1,4,7,2,2,1
12891,A910,A2368,59513,1,59513,59513,0,1,5,1,2,2,0
12893,A42,A1235,14731,1,14731,14731,0,1,1,1,2,2,0
12897,A1509,A2254,1294,1,1294,1294,0,1,1,0,2,0,1
12898,A1509,A1656,1960,1,1960,1960,0,1,2,2,2,2,1
12899,A1509,A947,1867,1,1867,1867,0,1,3,0,2,0,1
12900,A1509,A954,1134,1,1134,1134,0,1,4,0,2,0,1
12901,A1509,A372,691,1,691,691,0,1,5,0,4,0,1
12902,A1509,A1335,534,1,534,534,0,1,6,0,4,0,1
12903,A1509,A1132,1521,1,1521,1521,0,1,7,3,4,2,1
12904,A1509,A1064,818,1,818,818,0,1,8,1,4,2,1
12905,A1509,A2071,1698,1,1698,1698,0,1,9,1,4,2,1
12906,A1509,A501,1155,1,1155,1155,0,1,10,3,4,2,1
12901,A1315,A456,18794,1,18794,18794,0,1,3,0,2,0,0
12904,A1525,A2306,47096,1,47096,47096,0,1,2,1,2,2,0
12906,A1064,A634,72063,1,72063,72063,0,1,2,3,2,0,0
12916,A931,A1571,3303,1,3303,3303,0,1,1,0,2,0,0
12922,A1732,A1895,61779,1,61779,61779,0,1,1,1,0,2,0
22926,A1900,A1080,5000,1,5000,5000,0,1,2,1,2,2,1
12935,A942,A1971,87774,1,87774,87774,0,1,1,1,2,2,0
12941,A935,A2172,2567,1,2567,2567,0,1,1,0,2,0,0
12947,A742,A1571,7102,1,7102,7102,0,1,2,0,2,0,0
12954,A1650,A605,57713,1,57713,57713,0,1,2,8,2,2,0
12962,A1027,A558,13291,1,13291,13291,0,1,17,1,6,2,0
12969,A590,A1959,90108,1,90108,90108,0,1,3,0,2,0,0
12973,A1643,A1950,53912,1,53912,53912,0,1,2,0,2,0,0
12976,A514,A893,69678,1,69678,69678,0,1,1,1,2,2,0
12985,A2144,A1612,30837,1,30837,30837,0,1,3,1,2,2,0
12986,A1518,A964,91929,1,91929,91929,0,1,3,2,2,2,0
12995,A2474,A594,9487,1,9487,9487,0,1,2,3,0,2,0
13005,A344,A1341,78972,1,78972,78972,0,1,1,4,2,2,0
13011,A237,A1941,65957,1,65957,65957,0,1,1,0,0,0,0
13016,A316,A2404,2121,1,2121,2121,0,1,2,1,2,0,0
13019,A1649,A534,60149,1,60149,60149,0,1,1,2,2,2,0
13022,A604,A1975,40135,1,40135,40135,0,1,4,1,2,2,0
13030,A495,A2015,14677,1,14677,14677,0,1,2,2,2,2,0
13033,A2225,A1524,33821,1,33821,33821,0,1,4,1,2,2,0
13042,A1536,A720,14177,1,14177,14177,0,1,2,1,2,0,0
13045,A739,A1693,64982,1,64982,64982,0,1,2,2,2,2,0
13050,A1629,A1101,64587,1,64587,64587,0,1,5,1,2,0,0
13051,A104,A293,59877,1,59877,59877,0,1,1,3,2,2,0
13055,A162,A1403,58107,1,58107,58107,0,1,6,1,2,4,0
13060,A855,A757,54663,1,54663,54663,0,1,1,0,2,0,0
13068,A1142,A1817,37246,1,37246,37246,0,1,4,1,2,2,0
13077,A2306,A134,6.67237e+006,1,6.67237e+006,6.67237e+006,0,1,2,1,2,0,1
13082,A2253,A1332,1.82421e+006,1,1.82421e+006,1.82421e+006,0,1,1,1,2,2,1
13083,A2473,A897,3.77273e+006,1,3.77273e+006,3.77273e+006,0,1,1,2,2,2,1
13084,A522,A1893,2.65096e+006,1,2.65096e+006,2.65096e+006,0,1,11,2,2,2,1
13085,A2021,A739,9.0752e+006,1,9.0752e+006,9.0752e+006,0,1,1,2,2,2,1
13086,A357,A656,9.6066e+006,1,9.6066e+006,9.6066e+006,0,1,3,0,2,0,1
13084,A911,A1426,19927,1,19927,19927,0,1,11,2,2,2,0
13087,A1720,A1854,52152,1,52152,52152,0,1,2,2,2,2,0
13096,A1458,A842,52302,1,52302,52302,0,1,6,1,4,2,0
13104,A2072,A2237,26778,1,26778,26778,0,1,2,0,2,0,0
13105,A2029,A1489,29808,1,29808,29808,0,1,3,1,2,2,0
13106,A424,A2315,22624,1,22624,22624,0,1,1,1,2,2,0
13112,A1226,A976,81709,1,81709,81709,0,1,1,2,2,2,0
13116,A643,A1428,25981,1,25981,25981,0,1,1,1,2,2,0
13119,A276,A167,54492,1,54492,54492,0,1,2,3,2,2,0
13120,A1383,A1162,5.51244e+006,1,5.51244e+006,5.51244e+006,0,1,2,1,2,2,1
13124,A2380,A2066,73323,1,73323,73323,0,1,2,2,2,2,0
13128,A1006,A790,61456,1,61456,61456,0,1,2,2,0,2,0
13131,A542,A30,73354,1,73354,73354,0,1,2,0,2,0,0
13141,A2206,A945,38075,1,38075,38075,0,1,4,0,2,0,0
13143,A2375,A236,59001,1,59001,59001,0,1,2,4,2,0,0
13153,A232,A483,19131,1,19131,19131,0,1,1,1,2,2,0
13163,A656,A269,2496,1,2496,2496,0,1,1,3,2,2,0
13165,A1836,A1401,82135,1,82135,82135,0,1,2,0,2,0,0
13173,A1642,A525,51785,1,51785,51785,0,1,2,0,2,0,0
13181,A2084,A1633,4082,1,4082,4082,0,1,2,1,2,2,0
13182,A1744,A494,59387,1,59387,59387,0,1,1,0,2,0,0
13192,A2184,A1101,41951,1,41951,41951,0,1,1,1,2,0,0
13198,A1360,A1453,16860,1,16860,16860,0,1,3,2,2,2,0
13200,A572,A412,76798,1,76798,76798,0,1,1,1,0,2,0
13210,A573,A1069,37184,1,37184,37184,0,1,3,3,2,2,0
13213,A1030,A538,10081,1,10081,10081,0,1,2,2,2,2,0
13218,A1317,A2211,74136,1,74136,74136,0,1,10,1,2,2,0
13221,A31,A1240,71861,1,71861,71861,0,1,1,1,2,2,0
13225,A961,A697,77748,1,77748,77748,0,1,1,0,2,0,0
13231,A235,A680,88302,1,88302,88302,0,1,2,0,2,0,0
23236,A1367,A2063,5000,1,5000,5000,0,1,2,1,2,2,1
13245,A2218,A704,63981,1,63981,63981,0,1,5,2,2,2,0
13252,A1958,A553,53511,1,53511,53511,0,1,1,0,2,0,0
13262,A1485,A1250,28747,1,28747,28747,0,1,1,1,2,2,0
13269,A652,A708,24567,1,24567,24567,0,1,2,0,2,0,0
13276,A1229,A1832,3549,1,3549,3549,0,1,3,1,2,2,0
13283,A1032,A739,9679,1,9679,9679,0,1,4,2,2,2,0
13287,A358,A1178,12765,1,12765,12765,0,1,4,0,2,0,0
13288,A2481,A1711,52396,1,52396,52396,0,1,2,2,2,2,0
13294,A216,A2379,47907,1,47907,47907,0,1,1,2,2,2,0
13302,A162,A77,58222,1,58222,58222,0,1,7,2,2,0,0
13304,A1007,A1519,26547,1,26547,26547,0,1,2,0,2,0,0
13309,A384,A356,78263,1,78263,78263,0,1,2,0,2,0,0
13318,A1313,A153,6.71055e+006,1,6.71055e+006,6.71055e+006,0,1,1,0,0,0,1
13319,A1640,A153,1.86065e+006,1,1.86065e+006,1.86065e+006,0,1,3,0,2,0,1
13320,A225,A153,7.95253e+006,1,7.95253e+006,7.95253e+006,0,1,3,0,2,0,1
13321,A532,A153,6.55869e+006,1,6.55869e+006,6.55869e+006,0,1,1,0,0,0,1
13322,A895,A153,8.82024e+006,1,8.82024e+006,8.82024e+006,0,1,1,0,2,0,1
13319,A1897,A711,3.35362e+006,1,3.35362e+006,3.35362e+006,0,1,1,1,2,2,1
13320,A1112,A1736,1.51226e+006,1,1.51226e+006,1.51226e+006,0,1,1,2,2,2,1
13321,A1822,A1744,2.45986e+006,1,2.45986e+006,2.45986e+006,0,1,3,1,2,2,1
13322,A914,A456,3.44926e+006,1,3.44926e+006,3.44926e+006,0,1,2,0,2,0,1
13323,A812,A1681,1.92388e+006,1,1.92388e+006,1.92388e+006,0,1,3,2,2,2,1
13320,A1061,A1160,60882,1,60882,60882,0,1,2,1,2,2,0
13325,A407,A1594,5.85478e+006,1,5.85478e+006,5.85478e+006,0,1,2,0,0,0,1
13330,A1884,A732,7.78342e+006,1,7.78342e+006,7.78342e+006,0,1,2,0,2,0,1
13337,A1953,A1722,15043,1,15043,15043,0,1,3,2,2,2,0
13341,A2476,A1198,52281,1,52281,52281,0,1,2,0,2,0,0
13342,A1756,A285,12209,1,12209,12209,0,1,2,3,2,5,0
13351,A355,A2026,81793,1,81793,81793,0,1,2,0,2,0,0
13354,A1176,A2296,1.69994e+006,1,1.69994e+006,1.69994e+006,0,1,3,1,0,2,1
13362,A1095,A319,65514,1,65514,65514,0,1,1,0,2,0,0
13371,A2346,A1047,59513,1,59513,59513,0,1,1,0,2,0,0
13376,A1515,A924,50055,1,50055,50055,0,1,1,1,2,2,0
13380,A1091,A259,86046,1,86046,86046,0,1,1,3,2,2,0
13389,A1282,A1974,98014,1,98014,98014,0,1,1,0,2,0,0
13399,A134,A2383,29558,1,29558,29558,0,1,2,2,2,2,0
13406,A385,A1682,4.92589e+006,1,4.92589e+006,4.92589e+006,0,1,2,0,2,0,1
13407,A1867,A1682,8.47576e+006,1,8.47576e+006,8.47576e+006,0,1,1,0,2,0,1
13408,A1073,A1682,4.62738e+006,1,4.62738e+006,4.62738e+006,0,1,1,0,2,0,1
13409,A1873,A1682,859585,1,859585,859585,0,1,2,0,2,0,1
13410,A1537,A1682,1.38178e+006,1,1.38178e+006,1.38178e+006,0,1,2,0,0,0,1
13414,A1440,A1703,34384,1,34384,34384,0,1,1,2,2,2,0
13423,A276,A1507,54683,1,54683,54683,0,1,3,0,2,0,0
13425,A2120,A2495,11186,1,11186,11186,0,1,3,2,2,2,0
13433,A684,A2363,85413,1,85413,85413,0,1,2,2,2,2,0
13442,A168,A1862,48304,1,48304,48304,0,1,4,3,2,2,0
13447,A1489,A1688,72045,1,72045,72045,0,1,2,1,2,2,0
13453,A934,A1016,58597,1,58597,58597,0,1,2,1,2,2,0
13461,A865,A92,53442,1,53442,53442,0,1,1,3,2,2,0
13464,A1948,A2354,84438,1,84438,84438,0,1,1,0,2,0,0
13473,A894,A2058,43459,1,43459,43459,0,1,1,7,2,2,0
13483,A1248,A693,74104,1,74104,74104,0,1,3,0,2,0,0
13484,A1290,A1322,55729,1,55729,55729,0,1,3,1,2,2,0
13489,A570,A484,91494,1,91494,91494,0,1,1,1,2,0,0
13491,A1645,A1814,4790,1,4790,4790,0,1,2,2,2,2,0
13492,A1648,A668,91165,1,91165,91165,0,1,2,2,0,0,0
13496,A2377,A2382,49032,1,49032,49032,0,1,3,0,0,0,0
13506,A2198,A655,8.22996e+006,1,8.22996e+006,8.22996e+006,0,1,1,0,2,0,1
13507,A2198,A1715,5.41676e+006,1,5.41676e+006,5.41676e+006,0,1,2,0,2,0,1
13508,A2198,A1900,1.51738e+006,1,1.51738e+006,1.51738e+006,0,1,3,2,2,2,1
13509,A2198,A2187,7.09499e+006,1,7.09499e+006,7.09499e+006,0,1,4,1,4,2,1
13509,A1196,A647,69229,1,69229,69229,0,1,4,1,2,2,0
13513,A1239,A2464,76624,1,76624,76624,0,1,3,1,2,2,0
13518,A2317,A1715,79404,1,79404,79404,0,1,2,0,0,0,0
13528,A2207,A1799,11982,1,11982,11982,0,1,3,2,2,2,0
13534,A2488,A2173,21563,1,21563,21563,0,1,1,4,2,2,0
13538,A601,A309,19778,1,19778,19778,0,1,4,0,2,0,0
13547,A23,A2057,6.48222e+006,1,6.48222e+006,6.48222e+006,0,1,1,0,2,0,1
13548,A1111,A2057,3.72118e+006,1,3.72118e+006,3.72118e+006,0,1,2,0,2,0,1
13549,A1408,A2057,8.8535e+006,1,8.8535e+006,8.8535e+006,0,1,1,0,0,0,1
13550,A213,A2057,1.72742e+006,1,1.72742e+006,1.72742e+006,0,1,1,0,2,0,1
13551,A1035,A2057,9.7463e+006,1,9.7463e+006,9.7463e+006,0,1,1,0,0,0,1
13556,A1839,A190,911,1,911,911,0,1,8,0,4,0,1
13557,A190,A469,911,1,911,911,0,1,1,1,2,2,1
13558,A469,A1950,911,1,911,911,0,1,2,0,2,0,1
13559,A1950,A1839,911,1,911,911,0,1,1,8,2,4,1
13557,A197,A834,4149,1,4149,4149,0,1,1,6,2,2,0
13560,A2166,A679,53858,1,53858,53858,0,1,3,2,2,2,0
13563,A1213,A1226,4374,1,4374,4374,0,1,2,1,2,2,0
13564,A2115,A2080,71703,1,71703,71703,0,1,2,0,2,0,0
13567,A1913,A1129,84402,1,84402,84402,0,1,2,1,0,2,0
13577,A2457,A1577,70265,1,70265,70265,0,1,3,0,2,0,0
13585,A543,A64,69646,1,69646,69646,0,1,3,2,2,2,0
13595,A1726,A798,1351,1,1351,1351,0,1,1,1,2,2,1
13596,A798,A1084,1351,1,1351,1351,0,1,2,1,2,2,1
13597,A1084,A1150,1351,1,1351,1351,0,1,2,0,2,0,1
13598,A1150,A1726,1351,1,1351,1351,0,1,1,1,2,2,1
13598,A1369,A2138,86421,1,86421,86421,0,1,2,2,2,2,0
13600,A1210,A585,39651,1,39651,39651,0,1,1,1,2,2,0
13604,A1019,A37,82725,1,82725,82725,0,1,5,1,2,0,0
13609,A1660,A241,22103,1,22103,22103,0,1,4,0,2,0,0
13612,A1203,A993,49902,1,49902,49902,0,1,1,1,2,2,0
13618,A1741,A1048,4084,1,4084,4084,0,1,4,4,2,2,0
13623,A996,A1639,92470,1,92470,92470,0,1,2,1,2,2,0
13633,A2042,A1019,68552,1,68552,68552,0,1,1,5,2,2,0
13636,A158,A1562,53276,1,53276,53276,0,1,1,0,2,0,0
13638,A1272,A2323,8.13037e+006,1,8.13037e+006,8.13037e+006,0,1,1,1,2,2,1
13639,A1272,A207,4.30467e+006,1,4.30467e+006,4.30467e+006,0,1,2,3,2,2,1
13640,A1272,A756,2.78152e+006,1,2.78152e+006,2.78152e+006,0,1,3,0,2,0,1
13641,A1272,A46,6.43973e+006,1,6.43973e+006,6.43973e+006,0,1,4,2,2,2,1
13640,A2332,A2390,57951,1,57951,57951,0,1,3,1,2,2,0
13650,A2461,A633,35134,1,35134,35134,0,1,2,2,0,2,0
13656,A1956,A1638,73318,1,73318,73318,0,1,2,0,2,0,0
13663,A1012,A2152,853,1,853,853,0,1,2,1,2,2,1
13664,A1012,A2144,1015,1,1015,1015,0,1,3,3,2,2,1
13665,A1012,A392,1170,1,1170,1170,0,1,4,1,2,2,1
13666,A1012,A2471,1581,1,1581,1581,0,1,5,0,2,0,1
13667,A1012,A2456,673,1,673,673,0,1,6,0,2,0,1
13668,A1012,A517,1324,1,1324,1324,0,1,7,2,2,2,1
13669,A1012,A121,509,1,509,509,0,1,8,0,2,0,1
13670,A1012,A1187,1109,1,1109,1109,0,1,9,1,2,2,1
