tx_id,sender,receiver,amount,timestamp,device_id,location,tx_type,status,label
2655,A542,A835,73454,10723,D116,Ladakh,withdrawal,success,0
2656,A423,A619,87448,10727,D160,Delhi,transfer,success,0
2657,A644,A2321,45864,10734,D181,London,transfer,success,0
2658,A203,A2368,73549,10743,D109,Bangalore,transfer,success,0
2659,A9,A67,8809,10746,D268,Pakistan,payment,success,0
2660,A1583,A499,1187,10753,D_SHARED_3,Dubai,transfer,success,1
2661,A499,A46,1187,10754,D_SHARED_4,Dubai,transfer,success,1
2662,A46,A2244,1187,10755,D_SHARED_1,Dubai,transfer,success,1
2663,A2244,A343,1187,10756,D_SHARED_3,Dubai,transfer,success,1
2664,A343,A1211,1187,10757,D_SHARED_1,Dubai,transfer,success,1
2665,A1211,A1583,1187,10758,D_SHARED_2,Dubai,transfer,success,1
2666,A1308,A1000,84573,10762,D44,Delhi,transfer,success,0
2667,A2412,A1296,88984,10768,D51,Delhi,transfer,success,0
2668,A1656,A748,54448,10769,D182,Bangalore,payment,success,0
2669,A306,A1358,18348,10779,D300,Mumbai,withdrawal,success,0
2670,A1598,A1729,36002,10780,D48,Mumbai,payment,success,0
2671,A921,A1156,730,10782,D229,London,payment,success,0
2672,A2423,A1102,81547,10792,D241,Delhi,payment,success,0
2673,A1206,A2270,18953,10799,D194,Pakistan,payment,success,0
2674,A64,A2163,30954,10809,D277,Pakistan,payment,success,0
2675,A1988,A298,48134,10818,D16,London,transfer,success,0
2676,A318,A2333,31048,10824,D140,London,transfer,success,0
2677,A544,A1768,19722,10825,D165,Dubai,payment,success,0
2678,A766,A1558,2404,10834,D155,Mumbai,transfer,success,0
2679,A1480,A1375,50094,10836,D30,London,transfer,success,0
2680,A1192,A370,88365,10844,D71,Ladakh,transfer,success,0
2681,A2259,A593,24609,10853,D67,Pakistan,transfer,success,0
2682,A1650,A565,57754,10863,D137,Bangalore,payment,success,0
2683,A1841,A219,93417,10872,D136,London,transfer,success,0
2684,A1420,A1203,49222,10874,D249,Delhi,transfer,success,0
2685,A1,A2354,303126,10884,D_SHARED_4,Dubai,transfer,success,1
2686,A204,A260,6699216,10885,D_SHARED_4,Dubai,transfer,success,1
2687,A900,A1402,6878905,10886,D_SHARED_4,Dubai,transfer,success,1
2688,A1127,A217,7706851,10887,D_SHARED_4,Dubai,transfer,success,1
2689,A704,A866,2282009,10888,D_SHARED_4,Dubai,transfer,success,1
2690,A1926,A728,66757,10889,D84,London,transfer,success,0
2691,A2117,A749,5000,20890,D83,Singapore,transfer,success,1
2692,A985,A370,85295,10895,D252,Ladakh,withdrawal,success,0
2693,A242,A2304,1813,10901,D31,Singapore,transfer,success,1
2694,A242,A375,737,10902,D295,Singapore,transfer,success,1
2695,A242,A1523,502,10903,D92,Singapore,transfer,success,1
2696,A242,A1900,723,10904,D45,Singapore,transfer,success,1
2697,A242,A1291,880,10905,D219,Singapore,transfer,success,1
2698,A242,A332,589,10906,D186,Singapore,transfer,success,1
2699,A242,A932,1402,10907,D28,Singapore,transfer,success,1
2700,A242,A2333,778,10908,D103,Singapore,transfer,success,1
2701,A242,A180,567,10909,D237,Singapore,transfer,success,1
2702,A242,A291,1381,10910,D161,Singapore,transfer,success,1
2703,A355,A1051,8458836,10902,D294,Dubai,transfer,success,1
2704,A1280,A1051,9425110,10903,D168,Dubai,transfer,success,1
2705,A1201,A1051,3808584,10904,D73,Dubai,transfer,success,1
2706,A2325,A1051,8756178,10905,D240,Dubai,transfer,success,1
2707,A1693,A1051,9950634,10906,D285,Dubai,transfer,success,1
2708,A1689,A1412,17893,10912,D132,Singapore,transfer,success,0
2709,A361,A2109,95901,10919,D189,Delhi,payment,success,0
2710,A146,A1441,1649,10928,D207,Singapore,transfer,success,1
2711,A146,A909,1902,10929,D94,Singapore,transfer,success,1
2712,A146,A282,1459,10930,D152,Singapore,transfer,success,1
2713,A146,A874,1991,10931,D185,Singapore,transfer,success,1
2714,A146,A1794,1024,10932,D269,Singapore,transfer,success,1
2715,A146,A992,1190,10933,D78,Singapore,transfer,success,1
2716,A146,A1724,1585,10934,D31,Singapore,transfer,success,1
2717,A2236,A1784,87206,10935,D250,Singapore,withdrawal,success,0
2718,A2410,A2245,29422,10942,D129,Singapore,transfer,success,0
2719,A1568,A1221,39658,10948,D192,Delhi,transfer,success,0
2720,A1825,A1820,4642359,10957,D_SHARED_1,Dubai,transfer,success,1
2721,A206,A1612,6041677,10958,D_SHARED_1,Dubai,transfer,success,1
2722,A1840,A1375,5913048,10959,D_SHARED_1,Dubai,transfer,success,1
2723,A328,A1492,6661760,10960,D_SHARED_1,Dubai,transfer,success,1
2724,A654,A844,9472030,10961,D_SHARED_1,Dubai,transfer,success,1
2725,A40,A2434,18854,10960,D100,Pakistan,transfer,success,0
2726,A1268,A113,87903,10961,D53,Dubai,transfer,success,0
2727,A2079,A1589,29178,10963,D210,Delhi,transfer,success,0
2728,A1824,A1594,62627,10969,D11,Ladakh,withdrawal,success,0
2729,A98,A1664,94310,10972,D190,Dubai,withdrawal,success,0
2730,A3,A339,88318,10974,D70,Bangalore,payment,success,0
2731,A244,A44,21282,10984,D214,Delhi,withdrawal,success,0
2732,A1422,A2410,34576,10987,D226,London,payment,success,0
2733,A1815,A410,3208957,10992,D67,Dubai,transfer,success,1
2734,A1900,A410,9981880,10993,D282,Dubai,transfer,success,1
2735,A203,A410,5936979,10994,D188,Dubai,transfer,success,1
2736,A115,A410,3868919,10995,D34,Dubai,transfer,success,1
2737,A198,A410,163220,10996,D202,Dubai,transfer,success,1
2738,A886,A1246,94954,10997,D7,Dubai,payment,success,0
2739,A1755,A187,931,11003,D_SHARED_1,Dubai,transfer,success,1
2740,A187,A2075,931,11004,D_SHARED_5,Dubai,transfer,success,1
2741,A2075,A1165,931,11005,D_SHARED_3,Dubai,transfer,success,1
2742,A1165,A1755,931,11006,D_SHARED_5,Dubai,transfer,success,1
2743,A1380,A714,24780,11005,D184,Singapore,payment,success,0
2744,A2323,A1395,19663,11009,D24,London,payment,success,0
2745,A54,A79,52671,11019,D293,Pakistan,transfer,success,0
2746,A1800,A1956,35176,11028,D23,Dubai,withdrawal,success,0
2747,A2336,A1184,10059,11032,D115,Pakistan,withdrawal,success,0
2748,A85,A12,54108,11038,D113,Bangalore,payment,success,0
2749,A1426,A46,757220,11044,D218,Bangalore,transfer,success,1
2750,A1555,A1283,28723,11052,D264,Dubai,transfer,success,0
2751,A434,A1882,70671,11059,D131,Bangalore,transfer,success,0
2752,A391,A286,87093,11063,D128,Ladakh,withdrawal,success,0
2753,A1728,A191,21921,11064,D204,Mumbai,withdrawal,success,0
2754,A621,A478,25040,11069,D255,Singapore,payment,success,0
2755,A558,A27,37201,11076,D172,Ladakh,payment,success,0
2756,A360,A701,51055,11086,D71,Pakistan,payment,success,0
2757,A946,A985,55511,11089,D92,Delhi,payment,success,0
2758,A1048,A1893,82101,11098,D25,Delhi,transfer,success,0
2759,A373,A470,5775694,11108,D83,Dubai,transfer,success,1
2760,A925,A470,9239829,11109,D4,Dubai,transfer,success,1
2761,A742,A470,3171750,11110,D221,Dubai,transfer,success,1
2762,A690,A470,1660619,11111,D88,Dubai,transfer,success,1
2763,A277,A470,5915270,11112,D269,Dubai,transfer,success,1
2764,A2003,A18,67294,11110,D229,Delhi,transfer,success,0
2765,A867,A2194,99695,11112,D217,Singapore,payment,success,0
2766,A2411,A1282,20055,11121,D177,Delhi,transfer,success,0
2767,A2117,A183,23201,11123,D232,Singapore,payment,success,0
2768,A2474,A885,9213,11127,D281,Pakistan,transfer,success,0
2769,A1274,A219,84143,11136,D152,London,withdrawal,success,0
2770,A1953,A666,14905,11139,D160,London,withdrawal,success,0
2771,A937,A555,87333,11144,D80,Delhi,transfer,success,0
2772,A1142,A866,37031,11149,D180,Pakistan,transfer,success,0
2773,A1475,A2365,79011,11156,D101,Delhi,withdrawal,success,0
2774,A208,A1135,2504396,11157,D113,London,transfer,success,1
2775,A1472,A2040,2134029,11160,D53,Dubai,transfer,success,1
2776,A999,A2040,6256839,11161,D100,Dubai,transfer,success,1
2777,A170,A2040,2191922,11162,D258,Dubai,transfer,success,1
2778,A384,A2040,7011779,11163,D172,Dubai,transfer,success,1
2779,A193,A2040,6831077,11164,D130,Dubai,transfer,success,1
2780,A236,A1411,1213,11167,D236,London,payment,success,0
2781,A2395,A394,19452,11175,D58,Mumbai,transfer,success,0
2782,A664,A2451,80010,11177,D71,Singapore,payment,success,0
2783,A2491,A168,77132,11182,D270,Dubai,withdrawal,success,0
2784,A120,A1080,19584,11191,D143,London,transfer,success,0
2785,A665,A618,75399,11201,D42,Dubai,payment,success,0
2786,A1663,A2283,1743,11209,D_SHARED_1,Dubai,transfer,success,1
2787,A2283,A1510,1743,11210,D_SHARED_4,Dubai,transfer,success,1
2788,A1510,A1711,1743,11211,D_SHARED_2,Dubai,transfer,success,1
2789,A1711,A1611,1743,11212,D_SHARED_4,Dubai,transfer,success,1
2790,A1611,A1663,1743,11213,D_SHARED_2,Dubai,transfer,success,1
2791,A1613,A1483,47600,11211,D31,Singapore,payment,success,0
2792,A1768,A1604,26065,11212,D157,Dubai,withdrawal,success,0
2793,A1239,A2477,76406,11219,D263,London,transfer,success,0
2794,A363,A602,1023,11226,D111,Singapore,transfer,success,1
2795,A363,A1684,1862,11227,D71,Singapore,transfer,success,1
2796,A363,A1408,1840,11228,D285,Singapore,transfer,success,1
2797,A363,A1314,1045,11229,D78,Singapore,transfer,success,1
2798,A363,A416,1890,11230,D264,Singapore,transfer,success,1
2799,A363,A2103,1803,11231,D21,Singapore,transfer,success,1
2800,A363,A2187,1509,11232,D51,Singapore,transfer,success,1
2801,A363,A1670,802,11233,D123,Singapore,transfer,success,1
2802,A363,A1275,1956,11234,D44,Singapore,transfer,success,1
2803,A1558,A1080,72386,11236,D130,Ladakh,transfer,success,0
2804,A981,A549,50982,11245,D58,Dubai,payment,success,0
2805,A236,A1494,768,11248,D236,London,transfer,success,0
2806,A829,A143,41054,11252,D269,Bangalore,withdrawal,success,0
2807,A2167,A2046,53532,11258,D15,London,payment,success,0
2808,A1600,A2309,88884,11266,D138,Ladakh,withdrawal,success,0
2809,A1477,A983,57916,11272,D190,Ladakh,payment,success,0
2810,A2436,A2060,81415,11279,D42,Pakistan,transfer,success,0
2811,A1406,A1170,552280,11284,D267,Ladakh,transfer,success,1
2812,A33,A2346,27046,11285,D150,Singapore,withdrawal,success,0
2813,A1400,A760,52853,11290,D74,London,payment,success,0
2814,A745,A463,31707,11295,D7,Ladakh,transfer,success,0
2815,A2411,A487,20238,11299,D177,Delhi,transfer,success,0
2816,A2391,A801,48143,11304,D113,Bangalore,transfer,success,0
2817,A1233,A1298,40796,11311,D110,Delhi,transfer,success,0
2818,A75,A123,70573,11313,D63,Ladakh,transfer,success,0
2819,A326,A1509,96556,11316,D282,Ladakh,payment,success,0
2820,A1145,A722,57501,11319,D259,Ladakh,payment,success,0
2821,A671,A795,424816,11327,D271,Dubai,transfer,success,1
2822,A1684,A795,5728464,11328,D76,Dubai,transfer,success,1
2823,A912,A795,7461088,11329,D237,Dubai,transfer,success,1
2824,A1856,A795,2215646,11330,D296,Dubai,transfer,success,1
2825,A1762,A795,6716103,11331,D166,Dubai,transfer,success,1
2826,A1918,A14,15073,11334,D143,Delhi,transfer,success,0
2827,A258,A101,48617,11342,D167,Delhi,transfer,success,0
2828,A730,A525,8987,11345,D159,Bangalore,transfer,success,0
2829,A929,A1631,8876700,11352,D45,Ladakh,transfer,success,1
2830,A813,A499,26733,11355,D194,London,withdrawal,success,0
2831,A1601,A721,94730,11358,D14,Bangalore,transfer,success,0
2832,A1443,A874,3936559,11364,D_SHARED_5,Dubai,transfer,success,1
2833,A608,A693,2529706,11365,D_SHARED_5,Dubai,transfer,success,1
2834,A1814,A930,3189517,11366,D_SHARED_5,Dubai,transfer,success,1
2835,A2139,A2472,2924475,11367,D_SHARED_5,Dubai,transfer,success,1
2836,A6,A1177,6100137,11368,D_SHARED_5,Dubai,transfer,success,1
2837,A910,A1451,59221,11372,D226,Singapore,transfer,success,0
2838,A357,A2078,23660,11376,D93,London,transfer,success,0
2839,A1881,A187,67579,11377,D96,Pakistan,transfer,success,0
2840,A819,A1562,5439,11386,D51,Delhi,payment,success,0
2841,A2287,A2295,83359,11395,D94,Mumbai,withdrawal,success,0
2842,A1074,A2188,34418,11402,D207,Ladakh,transfer,success,0
2843,A888,A626,74340,11405,D247,Pakistan,transfer,success,0
2844,A2489,A1040,815,11414,D178,Singapore,transfer,success,1
2845,A2489,A2295,1872,11415,D290,Singapore,transfer,success,1
2846,A2489,A632,1969,11416,D95,Singapore,transfer,success,1
2847,A2489,A732,1224,11417,D208,Singapore,transfer,success,1
2848,A2489,A235,1272,11418,D94,Singapore,transfer,success,1
2849,A2489,A1383,932,11419,D191,Singapore,transfer,success,1
2850,A2489,A202,1297,11420,D125,Singapore,transfer,success,1
2851,A2489,A1962,1001,11421,D35,Singapore,transfer,success,1
2852,A2489,A470,1588,11422,D29,Singapore,transfer,success,1
2853,A2015,A1130,4344,11419,D62,Singapore,withdrawal,success,0
2854,A2290,A1249,16583,11425,D288,London,transfer,success,0
2855,A1579,A715,46753,11427,D147,Dubai,withdrawal,success,0
2856,A1940,A1497,51148,11434,D33,London,payment,success,0
2857,A1030,A2330,9887,11435,D90,Mumbai,transfer,success,0
2858,A1402,A1352,56788,11437,D140,Delhi,withdrawal,success,0
2859,A867,A2421,99824,11444,D217,Singapore,transfer,success,0
2860,A3,A562,88133,11445,D70,Bangalore,payment,success,0
2861,A649,A62,10014,11448,D255,Mumbai,payment,success,0
2862,A2342,A998,10073,11450,D41,Bangalore,withdrawal,success,0
2863,A2321,A1860,53738,11457,D19,Ladakh,payment,success,0
2864,A760,A541,7345989,11461,D200,Delhi,transfer,failed,1
2865,A760,A1886,5689570,11462,D296,Ladakh,transfer,failed,1
2866,A760,A2232,7052513,11463,D181,Dubai,transfer,failed,1
2867,A760,A852,9591060,11464,D159,Dubai,transfer,success,1
2868,A1566,A1347,41087,11463,D97,Delhi,transfer,success,0
2869,A496,A2401,848,11467,D_SHARED_3,Dubai,transfer,success,1
2870,A2401,A284,848,11468,D_SHARED_4,Dubai,transfer,success,1
2871,A284,A1442,848,11469,D_SHARED_4,Dubai,transfer,success,1
2872,A1442,A496,848,11470,D_SHARED_3,Dubai,transfer,success,1
2873,A1869,A1164,63615,11472,D4,Delhi,payment,success,0
2874,A1783,A2034,76475,11477,D198,Ladakh,payment,success,0
2875,A1844,A1268,12028,11487,D215,Dubai,payment,success,0
2876,A1001,A1446,1000,11493,D_SHARED_1,Dubai,transfer,success,1
2877,A1446,A1290,1000,11494,D_SHARED_1,Dubai,transfer,success,1
2878,A1290,A904,1000,11495,D_SHARED_1,Dubai,transfer,success,1
2879,A904,A1001,1000,11496,D_SHARED_1,Dubai,transfer,success,1
2880,A2412,A1582,89262,11501,D51,Delhi,withdrawal,success,0
2881,A1903,A1808,11064,11508,D57,London,payment,success,0
2882,A1909,A33,3007353,11512,D_SHARED_5,Dubai,transfer,success,1
2883,A1508,A1433,1847639,11513,D_SHARED_5,Dubai,transfer,success,1
2884,A662,A2167,2702947,11514,D_SHARED_5,Dubai,transfer,success,1
2885,A1896,A1694,3462415,11515,D_SHARED_5,Dubai,transfer,success,1
2886,A1748,A1228,3938899,11516,D_SHARED_5,Dubai,transfer,success,1
2887,A1188,A2149,88144,11514,D76,Ladakh,withdrawal,success,0
2888,A1154,A1696,86620,11521,D223,Dubai,payment,success,0
2889,A1055,A299,72874,11525,D106,Ladakh,withdrawal,success,0
2890,A2472,A2413,32522,11527,D125,Singapore,withdrawal,success,0
2891,A1081,A71,98975,11532,D21,Mumbai,transfer,success,0
2892,A1721,A526,8003302,11536,D_SHARED_5,Dubai,transfer,success,1
2893,A896,A2358,8945352,11537,D_SHARED_5,Dubai,transfer,success,1
2894,A2140,A2387,4523383,11538,D_SHARED_5,Dubai,transfer,success,1
2895,A409,A1021,2645755,11539,D_SHARED_5,Dubai,transfer,success,1
2896,A425,A33,9580006,11540,D_SHARED_5,Dubai,transfer,success,1
2897,A472,A1339,1264980,11544,D23,Ladakh,transfer,success,1
2898,A1176,A1691,84841,11553,D47,Pakistan,transfer,success,0
2899,A176,A1237,37120,11554,D291,Pakistan,payment,success,0
2900,A916,A2321,916264,11556,D15,Bangalore,transfer,failed,1
2901,A916,A1458,1789156,11557,D70,Mumbai,transfer,failed,1
2902,A916,A836,7742297,11558,D171,Pakistan,transfer,failed,1
2903,A916,A1460,8871304,11559,D201,Dubai,transfer,success,1
2904,A1931,A10,73536,11562,D221,Mumbai,payment,success,0
2905,A775,A1063,91566,11568,D168,Pakistan,transfer,success,0
2906,A2256,A1520,5000,21570,D25,Singapore,transfer,success,1
2907,A752,A781,75533,11574,D56,Ladakh,transfer,success,0
2908,A1874,A1200,24396,11578,D136,Pakistan,withdrawal,success,0
2909,A1847,A2067,6647988,11580,D277,London,transfer,success,1
2910,A2331,A1150,6399418,11581,D_SHARED_2,Dubai,transfer,success,1
2911,A2387,A206,2566856,11582,D_SHARED_2,Dubai,transfer,success,1
2912,A368,A1996,7351107,11583,D_SHARED_2,Dubai,transfer,success,1
2913,A1172,A264,7815199,11584,D_SHARED_2,Dubai,transfer,success,1
2914,A1080,A772,629914,11585,D_SHARED_2,Dubai,transfer,success,1
2915,A1305,A240,52144,11586,D154,London,transfer,success,0
2916,A2291,A2497,37448,11589,D217,Pakistan,transfer,success,0
2917,A654,A815,18860,11597,D106,Pakistan,withdrawal,success,0
2918,A1353,A1644,1241,11601,D_SHARED_2,Dubai,transfer,success,1
2919,A1644,A2350,1241,11602,D_SHARED_1,Dubai,transfer,success,1
2920,A2350,A442,1241,11603,D_SHARED_2,Dubai,transfer,success,1
2921,A442,A1353,1241,11604,D_SHARED_1,Dubai,transfer,success,1
2922,A1673,A1919,40037,11605,D193,Bangalore,transfer,success,0
2923,A1753,A1869,94426,11607,D118,Singapore,payment,success,0
2924,A2498,A2499,74499,11610,D22,Mumbai,payment,success,0
2925,A233,A711,53431,11614,D164,Bangalore,transfer,success,0
2926,A2383,A2278,67424,11617,D85,Pakistan,payment,success,0
2927,A888,A1110,74033,11620,D247,Pakistan,transfer,success,0
2928,A1878,A279,76240,11623,D9,Mumbai,withdrawal,success,0
2929,A543,A1199,70060,11626,D199,Pakistan,withdrawal,success,0
2930,A1061,A2239,61191,11633,D53,Ladakh,payment,success,0
2931,A2461,A750,34905,11638,D26,Pakistan,transfer,success,0
2932,A1391,A2072,9092,11646,D93,Bangalore,withdrawal,success,0
2933,A2396,A1406,24079,11647,D230,Delhi,withdrawal,success,0
2934,A604,A1014,40088,11652,D69,Pakistan,transfer,success,0
2935,A313,A764,90658,11656,D215,Pakistan,transfer,success,0
2936,A2104,A172,53004,11665,D97,Mumbai,withdrawal,success,0
2937,A2265,A1704,21935,11671,D278,Pakistan,withdrawal,success,0
2938,A203,A1986,73204,11673,D109,Bangalore,withdrawal,success,0
2939,A924,A2451,20061,11674,D181,Mumbai,withdrawal,success,0
2940,A1304,A449,83606,11680,D134,Ladakh,transfer,success,0
2941,A2017,A1589,98639,11683,D131,Dubai,transfer,success,0
2942,A613,A592,15525,11689,D193,Bangalore,withdrawal,success,0
2943,A1068,A2422,85808,11695,D84,Pakistan,transfer,success,0
2944,A801,A829,32493,11696,D78,Delhi,payment,success,0
2945,A76,A1249,66060,11701,D266,Ladakh,transfer,success,0
2946,A681,A43,49972,11706,D111,London,withdrawal,success,0
2947,A1431,A293,63316,11713,D244,Bangalore,withdrawal,success,0
2948,A745,A1628,31630,11721,D7,Ladakh,withdrawal,success,0
2949,A2449,A1297,54957,11725,D120,Singapore,payment,success,0
2950,A1470,A2324,53097,11728,D142,Dubai,transfer,success,0
2951,A1431,A2224,1000,11735,D_SHARED_1,Dubai,transfer,success,1
2952,A2224,A343,1000,11736,D_SHARED_1,Dubai,transfer,success,1
2953,A343,A581,1000,11737,D_SHARED_1,Dubai,transfer,success,1
2954,A581,A1431,1000,11738,D_SHARED_1,Dubai,transfer,success,1
2955,A646,A619,9941089,11745,D_SHARED_5,Dubai,transfer,success,1
2956,A1171,A480,1196917,11746,D_SHARED_5,Dubai,transfer,success,1
2957,A1322,A1682,3663678,11747,D_SHARED_5,Dubai,transfer,success,1
2958,A173,A622,9922353,11748,D_SHARED_5,Dubai,transfer,success,1
2959,A1302,A1294,9757152,11749,D_SHARED_5,Dubai,transfer,success,1
2960,A1001,A1898,37673,11752,D81,Ladakh,transfer,success,0
2961,A737,A176,1510,11762,D92,Delhi,payment,success,0
2962,A1062,A2107,49534,11764,D65,Singapore,transfer,success,0
2963,A439,A914,86363,11768,D276,Delhi,payment,success,0
2964,A920,A644,1083,11778,D79,Singapore,transfer,success,0
2965,A709,A313,14487,11780,D69,Dubai,withdrawal,success,0
2966,A462,A1526,87389,11785,D137,Delhi,withdrawal,success,0
2967,A1221,A35,14032,11793,D299,Mumbai,payment,success,0
2968,A1596,A1267,40745,11802,D69,Delhi,payment,success,0
2969,A1285,A2134,80009,11811,D262,Mumbai,withdrawal,success,0
2970,A1155,A1636,56399,11818,D228,Bangalore,withdrawal,success,0
2971,A892,A1214,86465,11825,D93,Mumbai,withdrawal,success,0
2972,A734,A308,79756,11832,D168,Bangalore,transfer,success,0
2973,A1037,A2179,28971,11837,D58,Singapore,withdrawal,success,0
2974,A459,A369,2310,11847,D97,Delhi,payment,success,0
2975,A1138,A2357,91074,11857,D270,Mumbai,withdrawal,success,0
2976,A82,A1730,5000,21861,D210,Singapore,transfer,success,1
2977,A689,A9,74810,11862,D254,Mumbai,withdrawal,success,0
2978,A793,A2229,52478,11865,D97,Mumbai,payment,success,0
2979,A736,A1107,32505,11866,D272,Dubai,withdrawal,success,0
2980,A701,A2313,80641,11869,D32,Delhi,payment,success,0
2981,A672,A1874,99705,11878,D224,Dubai,withdrawal,success,0
2982,A835,A879,12626,11888,D14,Pakistan,payment,success,0
2983,A468,A2222,67624,11890,D100,London,transfer,success,0
2984,A1016,A1778,72697,11897,D157,Mumbai,transfer,success,0
